Frame,Timestamp,unity_x,unity_y,unity_z,X(accel),Y(accel),Z(accel),Angles,loadcell(N),,,
235,3.9,1.146434832,0.249024187,-0.387039958,0.560716921,2.010962138,-0.536557131,43.73866478,9.059065806,,,
236,3.91667,1.141800895,0.254020017,-0.404238254,0.562306705,2.008331984,-0.534822001,43.56495573,9.024041608,,,
237,3.93333,1.137486314,0.259015847,-0.42588685,0.564201538,2.009532306,-0.533424727,43.39387999,9.374283589,,,
238,3.95,1.137949276,0.251976647,-0.470025147,0.563860975,2.010090511,-0.532039145,43.33676052,9.479356183,,,
239,3.96667,1.139584275,0.241984987,-0.519680668,0.556576615,2.007811585,-0.532588599,43.73830901,9.794573964,,,
240,3.98333,1.133321783,0.24,-0.526573281,0.544321573,2.007432055,-0.536326005,44.57608386,10.03974335,,,
241,4,1.125101372,0.24,-0.522864256,0.539370182,2.00487083,-0.537806999,44.91685331,9.934670755,,,
242,4.01667,1.12904754,0.232010008,-0.597662951,0.53788998,1.998289837,-0.53800931,45.00635479,10.38998533,,,
243,4.03333,1.136041701,0.222018349,-0.692129552,0.534869011,1.991762787,-0.536948658,45.11117082,10.7402273,,,
244,4.05,1.123827432,0.223986656,-0.720212298,0.529398207,1.985289019,-0.536838782,45.3998235,10.7052031,,,
245,4.06667,1.106750777,0.228982485,-0.731490763,0.523971881,1.980403102,-0.536729799,45.68910948,10.63515471,,,
246,4.08333,1.104357722,0.23,-0.736741476,0.51644184,1.976168349,-0.538179179,46.18078569,10.60013051,,,
247,4.1,1.105720221,0.23,-0.740450502,0.508972526,1.971663179,-0.53899639,46.64105084,10.98539669,,,
248,4.11667,1.110800061,0.23,-0.76340789,0.501258862,1.965980817,-0.538571061,47.05506169,11.02042088,,,
249,4.13333,1.116840473,0.23,-0.791339121,0.493606908,1.958833259,-0.540303441,47.58600489,11.02042088,,,
250,4.15,1.120503905,0.226038365,-0.806725175,0.484204417,1.955052855,-0.543554678,48.30500314,11.44071125,,,
251,4.16667,1.123546819,0.221042535,-0.818836278,0.475778709,1.954000052,-0.544948217,48.87671875,11.72090483,,,
252,4.18333,1.130291455,0.223953294,-0.847778831,0.469516327,1.948178797,-0.545722523,49.29270468,12.42138877,,,
253,4.2,1.138012283,0.228949124,-0.881160058,0.463601608,1.938834901,-0.544673262,49.59705188,12.70158235,,,
254,4.21667,1.133216847,0.222110092,-0.882563247,0.457138915,1.931933946,-0.541520166,49.82970936,12.77163074,,,
255,4.23333,1.12508727,0.212118432,-0.875447974,0.450134668,1.926857204,-0.539593883,50.16479471,12.17621939,,,
256,4.25,1.125153006,0.21,-0.880798645,0.44259519,1.920644362,-0.539478844,50.63411794,13.08684852,,,
257,4.26667,1.127423838,0.21,-0.8895035,0.434820431,1.913015868,-0.541153989,51.21791678,13.40206629,,,
258,4.28333,1.129266131,0.213928274,-0.899755857,0.428861265,1.904571385,-0.541033815,51.59719376,12.94675173,,,
259,4.3,1.130991963,0.218924103,-0.910428766,0.421490602,1.895610839,-0.540322723,52.04320605,13.54216307,,,
260,4.31667,1.131933808,0.223919933,-0.909579448,0.413305367,1.88729775,-0.53961708,52.55064995,13.43709048,,,
261,4.33333,1.132660475,0.228915763,-0.905567645,0.406050343,1.878471534,-0.538916823,53.00356783,13.71728406,,,
262,4.35,1.13363606,0.237823186,-0.910149493,0.398274204,1.87229721,-0.538221892,53.49924645,13.68225986,,,
263,4.36667,1.134680643,0.247814846,-0.917113377,0.390269925,1.867027987,-0.537823663,54.03361123,13.68225986,,,
264,4.38333,1.130580029,0.25,-0.915383653,0.382897991,1.861228473,-0.539170466,54.61910479,14.06752602,,,
265,4.4,1.125039199,0.25,-0.911220461,0.374441915,1.856608396,-0.540507144,55.28731812,13.75230825,,,
266,4.41667,1.1226143,0.246105088,-0.899739556,0.366333005,1.85032556,-0.541257482,55.90913648,13.92742924,,,
267,4.43333,1.121070134,0.241109258,-0.88619026,0.363091642,1.843525935,-0.539705519,56.06895863,13.64723566,,,
268,4.45,1.121221927,0.247773144,-0.887951702,0.367198981,1.837338445,-0.53616295,55.59414031,14.41776799,,,
269,4.46667,1.12185776,0.257764804,-0.894082948,0.359487669,1.832875295,-0.534926313,56.09763111,13.99747763,,,
270,4.48333,1.115195466,0.263878232,-0.868365684,0.347359084,1.827330209,-0.534266621,56.969666,13.43709048,,,
271,4.5,1.106430055,0.268874062,-0.833470569,0.348135662,1.821825895,-0.530783121,56.73950762,14.38274379,,,
272,4.51667,1.098755251,0.285479566,-0.840030202,0.347796199,1.815531876,-0.52817063,56.63541096,14.3126954,,,
273,4.53333,1.091397756,0.305462886,-0.858651022,0.336672803,1.810110799,-0.529227624,57.53716254,14.62791317,,,
274,4.55,1.085339146,0.31,-0.861533096,0.318189942,1.806102471,-0.533354513,59.18043941,14.13757442,,,
275,4.56667,1.079662067,0.31,-0.859792125,0.310549265,1.802396859,-0.534663832,59.85065715,14.59288897,,,
276,4.58333,1.087681401,0.294587156,-0.839252155,0.307888182,1.795445824,-0.534297138,60.04734688,14.69796156,,,
277,4.6,1.099762226,0.274603837,-0.813137589,0.302792887,1.786642893,-0.534763364,60.48066004,14.59288897,,,
278,4.61667,1.100623019,0.273844871,-0.805257032,0.296647645,1.78088106,-0.534123172,60.95256483,14.20762281,,,
279,4.63333,1.098125104,0.278840701,-0.802834812,0.292711482,1.775969662,-0.532937985,61.22259724,14.73298575,,,
280,4.65,1.093883312,0.28383653,-0.812329087,0.289342704,1.77136202,-0.531213621,61.42364821,14.83805834,,,
281,4.66667,1.089114565,0.28883236,-0.825424217,0.286804004,1.765179977,-0.529774322,61.57020824,14.34771959,,,
282,4.68333,1.079160361,0.29382819,-0.821988526,0.284015467,1.760643024,-0.529160808,61.77629543,14.90810674,,,
283,4.7,1.067624536,0.29882402,-0.813510754,0.279378714,1.758531666,-0.529364356,62.17658338,14.80303415,,,
284,4.71667,1.075813026,0.2923603,-0.831714055,0.2747745,1.755375015,-0.529836439,62.5886327,15.39844548,,,
285,4.73333,1.090073849,0.282368641,-0.858131397,0.272587214,1.750919936,-0.528422086,62.71299528,15.01317932,,,
286,4.75,1.091860641,0.28381151,-0.859023176,0.271207311,1.74412728,-0.526213342,62.73368349,15.18830031,,,
287,4.76667,1.089771476,0.288807339,-0.851983597,0.268258211,1.738693127,-0.524287088,62.90286208,14.76800995,,,
288,4.78333,1.091416332,0.270984153,-0.82909748,0.266902837,1.734603376,-0.521575484,62.90007163,15.18830031,,,
289,4.8,1.094232163,0.246005004,-0.801241944,0.263727603,1.730541831,-0.520739743,63.14015705,14.83805834,,,
290,4.81667,1.098393434,0.24,-0.79931774,0.260313774,1.724431697,-0.519645348,63.39164644,14.69796156,,,
291,4.83333,1.102980514,0.24,-0.805600374,0.258999533,1.720174131,-0.517240991,63.40136932,15.36342129,,,
292,4.85,1.098961938,0.24,-0.794097986,0.257435622,1.715687836,-0.515378231,63.4574984,15.32839709,,,
293,4.86667,1.092194859,0.24,-0.776915359,0.25614011,1.712259717,-0.513266443,63.47900243,14.73298575,,,
294,4.88333,1.082096141,0.251334445,-0.7600762,0.2563947,1.708086709,-0.511168973,63.36234291,14.73298575,,,
295,4.9,1.070923648,0.266321935,-0.743347739,0.255879513,1.702155649,-0.509345605,63.32645842,15.04820352,,,
296,4.91667,1.067119418,0.258690575,-0.746553567,0.255622953,1.695247253,-0.507534516,63.26760196,15.11825191,,,
297,4.93333,1.065711502,0.243703086,-0.75624245,0.255113814,1.691680275,-0.505735582,63.23174561,15.08322772,,,
298,4.95,1.07883653,0.266330275,-0.762853767,0.25511498,1.688642393,-0.503434036,63.12640745,14.20762281,,,
299,4.96667,1.096730685,0.301301084,-0.768455152,0.255873953,1.686883642,-0.500634903,62.92847407,14.73298575,,,
300,4.98333,1.099953522,0.291234362,-0.744770769,0.258642008,1.683881881,-0.497343142,62.52343067,15.04820352,,,
301,5,1.098318523,0.266255213,-0.711389542,0.261642663,1.678899131,-0.493818415,62.08375664,15.04820352,,,
302,5.01667,1.095049435,0.274979149,-0.7146051,0.260871955,1.674946402,-0.491332656,62.03403443,15.11825191,,,
303,5.03333,1.091234438,0.294962469,-0.730046756,0.257364225,1.670522753,-0.489875614,62.28406908,15.04820352,,,
304,5.05,1.082528092,0.292527106,-0.737392777,0.25735799,1.667366352,-0.487419083,62.16588041,15.01317932,,,
305,5.06667,1.072173099,0.282535446,-0.742010135,0.258094751,1.661762191,-0.485732916,62.0160053,15.04820352,,,
306,5.08333,1.071714535,0.29118432,-0.742842899,0.259073557,1.652750049,-0.482303413,61.75713674,14.76800995,,,
307,5.1,1.074621199,0.30617181,-0.742388733,0.262260401,1.645267844,-0.478396572,61.26813367,14.34771959,,,
308,5.11667,1.087266889,0.265362802,-0.729140824,0.26910533,1.641011821,-0.473519038,60.39002273,14.48781638,,,
309,5.13333,1.103253545,0.205412844,-0.711504031,0.285439894,1.644580187,-0.465446474,58.48085909,13.78733245,,,
310,5.15,1.09373258,0.223402836,-0.717879041,0.306055478,1.648854217,-0.455199278,56.08489213,13.12187271,,,
311,5.16667,1.07538426,0.268365304,-0.732563753,0.349370503,1.651890389,-0.435153727,51.24017407,11.37066286,,,
312,5.18333,1.070872015,0.268890742,-0.725759345,0.393861434,1.648391554,-0.415482075,46.53022407,12.31631618,,,
313,5.2,1.071189931,0.253903253,-0.711453105,0.396558122,1.636014648,-0.40916736,45.89657973,11.82597742,,,
314,5.21667,1.094012207,0.231526272,-0.608808856,0.37036856,1.628991629,-0.41583812,48.30996306,11.89602582,,,
315,5.23333,1.124759269,0.206547123,-0.475056866,0.332833647,1.634681529,-0.426849292,52.0548503,11.96607421,,,
316,5.25,1.115056411,0.214745621,-0.426818308,0.304141643,1.630566309,-0.435121167,55.04716374,12.24626779,,,
317,5.26667,1.090985594,0.234728941,-0.408954432,0.295409531,1.613175604,-0.436082571,55.88563901,12.42138877,,,
318,5.28333,1.097476154,0.221609675,-0.410316804,0.29718478,1.594710033,-0.433178911,55.5477147,12.28129199,,,
319,5.3,1.114916142,0.196630525,-0.418567493,0.2984753,1.57848423,-0.430293399,55.25268356,12.91172753,,,
320,5.31667,1.107702252,0.208348624,-0.410471226,0.303535049,1.569889268,-0.424309933,54.4215234,12.87670333,,,
321,5.33333,1.091579346,0.233327773,-0.396467764,0.309740101,1.567681184,-0.41812469,53.46954239,12.56148556,,,
322,5.35,1.096592615,0.24,-0.394946294,0.314499027,1.565954468,-0.414121571,52.78563779,12.91172753,,,
323,5.36667,1.109309273,0.24,-0.397974069,0.31805911,1.563072781,-0.411567969,52.30320433,12.98177592,,,
324,5.38333,1.099211009,0.24,-0.404322794,0.3232295,1.557187517,-0.407372923,51.56980482,13.64723566,,,
325,5.4,1.080726439,0.24,-0.411892233,0.329762921,1.552960228,-0.403203613,50.72174082,12.87670333,,,
326,5.41667,1.08914641,0.218131776,-0.398974019,0.339500849,1.548989781,-0.39717749,49.47671725,13.01680012,,,
327,5.43333,1.107540147,0.188156797,-0.378460839,0.349641481,1.545273827,-0.391422684,48.2269202,12.80665494,,,
328,5.45,1.111157025,0.205454545,-0.355137741,0.35741708,1.540432548,-0.387339873,47.30078832,13.61221147,,,
329,5.46667,1.109249526,0.240425354,-0.330764147,0.363078787,1.534247287,-0.383048656,46.53313767,13.33201789,,,
330,5.48333,1.099327394,0.25,-0.329258094,0.36824839,1.529468574,-0.379015813,45.82552488,13.15689691,,,
331,5.5,1.086383653,0.25,-0.336373367,0.370191248,1.528131272,-0.37686123,45.51154592,13.54216307,,,
332,5.51667,1.084595117,0.246380317,-0.306798216,0.368708857,1.530204379,-0.376336934,45.58659661,13.78733245,,,
333,5.53333,1.087047615,0.241384487,-0.26327394,0.367235343,1.529777467,-0.376046136,45.67914728,13.89240504,,,
334,5.55,1.085232163,0.247222686,-0.253236662,0.366901693,1.530029516,-0.374838393,45.61304771,14.03250183,,,
335,5.56667,1.081780499,0.257214345,-0.256037354,0.366118948,1.530504864,-0.373637839,45.58233443,14.06752602,,,
336,5.58333,1.080752673,0.26,-0.26533437,0.365115979,1.530753259,-0.371759488,45.51655233,14.17259861,,,
337,5.6,1.080661839,0.26,-0.277142695,0.366809409,1.531000183,-0.370347515,45.2749984,14.06752602,,,
338,5.61667,1.073839184,0.256405338,-0.270269669,0.370728291,1.529685978,-0.368036032,44.79119943,13.47211468,,,
339,5.63333,1.064392524,0.251409508,-0.256114818,0.372841027,1.528379503,-0.366869609,44.53748179,14.3126954,,,
340,5.65,1.073496929,0.25,-0.242177319,0.370052245,1.530403246,-0.365935656,44.67953179,14.55786477,,,
341,5.66667,1.089892335,0.25,-0.228325246,0.365507106,1.536390563,-0.366581951,45.08412094,14.55786477,,,
342,5.68333,1.094350292,0.253577982,-0.227538226,0.359441909,1.541902544,-0.367673104,45.64858047,14.17259861,,,
343,5.7,1.094077792,0.258573812,-0.231928501,0.354293154,1.542332324,-0.369205236,46.18076061,15.29337289,,,
344,5.71667,1.091176738,0.256430359,-0.231991938,0.341486273,1.54035132,-0.372512592,47.48818246,14.83805834,,,
345,5.73333,1.087225491,0.251434529,-0.230326661,0.337733305,1.538381768,-0.372465301,47.79979795,15.36342129,,,
346,5.75,1.081331716,0.246438699,-0.229308894,0.339680117,1.537511936,-0.370422732,47.47896892,15.01317932,,,
347,5.76667,1.07465547,0.241442869,-0.22855195,0.339220349,1.536647103,-0.369055175,47.41205516,14.94313093,,,
348,5.78333,1.076441732,0.243552961,-0.232209291,0.338763216,1.534921521,-0.367915911,47.36228827,15.88878423,,,
349,5.8,1.081664645,0.248548791,-0.237659287,0.339824325,1.53212676,-0.366783158,47.18491677,16.27405038,,,
350,5.81667,1.090657745,0.242910759,-0.237416408,0.341527092,1.531069468,-0.364560854,46.86842094,16.23902619,,,
351,5.83333,1.101194404,0.232919099,-0.234842798,0.345803643,1.531091092,-0.361695443,46.28675774,15.43346968,,,
352,5.85,1.110284404,0.212318599,-0.260345111,0.354349532,1.53261041,-0.356666675,45.18672156,15.39844548,,,
353,5.86667,1.118777314,0.18733945,-0.297435363,0.360492348,1.531774081,-0.352535692,44.36066491,16.41414716,,,
354,5.88333,1.102702934,0.1976397,-0.276581874,0.359769551,1.529665854,-0.3499451,44.2069156,16.16897779,,,
355,5.9,1.076406703,0.222618849,-0.231619405,0.363733939,1.529054666,-0.345640084,43.53888531,15.74868744,,,
356,5.91667,1.070684131,0.237039199,-0.221532969,0.376591583,1.52908163,-0.338772982,41.9738074,14.87308254,,,
357,5.93333,1.073590795,0.247030859,-0.226074633,0.396151159,1.530374357,-0.329795095,39.7773177,14.73298575,,,
358,5.95,1.091787399,0.221909925,-0.247268178,0.413068682,1.526820735,-0.321295857,37.87673072,14.06752602,,,
359,5.96667,1.116448631,0.181943286,-0.275502186,0.416840968,1.520559283,-0.317545697,37.2998239,14.80303415,,,
360,5.98333,1.106239897,0.194520434,-0.262444209,0.407787178,1.522074106,-0.318505149,37.99187537,13.89240504,,,
361,6,1.081169914,0.229491243,-0.23178798,0.388107014,1.526710371,-0.324560265,39.90455521,14.2776712,,,
362,6.01667,1.078624081,0.24,-0.21098011,0.35266919,1.520084812,-0.336304794,43.63937593,14.90810674,,,
363,6.03333,1.085754492,0.24,-0.194403038,0.333040392,1.51245812,-0.342911856,45.83667602,14.38274379,,,
364,6.05,1.093455379,0.226055046,-0.321659716,0.338848842,1.509839756,-0.338521466,44.97230873,14.90810674,,,
365,6.06667,1.101403291,0.206071726,-0.511198473,0.34379734,1.508680315,-0.333524416,44.13106285,15.01317932,,,
366,6.08333,1.094301388,0.210433695,-0.439315212,0.346034513,1.507321382,-0.330651043,43.6976874,14.97815513,,,
367,6.1,1.08063098,0.225421184,-0.253334092,0.348465456,1.50761185,-0.326956986,43.17606265,15.71366325,,,
368,6.11667,1.07676996,0.23,-0.194832942,0.350472483,1.508514832,-0.324116985,42.76265227,15.81873583,,,
369,6.13333,1.077224126,0.23,-0.192410721,0.350420514,1.509821218,-0.322124113,42.5907789,16.0989294,,,
370,6.15,1.087369702,0.212693912,-0.23965173,0.350981613,1.509899008,-0.320349369,42.38745594,15.71366325,,,
371,6.16667,1.101812192,0.187714762,-0.308912098,0.355817681,1.509164198,-0.317343207,41.72882165,15.78371164,,,
372,6.18333,1.090766169,0.19381151,-0.281125686,0.362659493,1.508230829,-0.313321802,40.82556809,15.67863905,,,
373,6.2,1.068330351,0.213794829,-0.209972957,0.359130883,1.506292654,-0.31179055,40.96388923,16.51921975,,,
374,6.21667,1.060173705,0.223444537,-0.176657947,0.356429427,1.505774761,-0.310472637,41.05793099,16.34409877,,,
375,6.23333,1.058447873,0.228440367,-0.160383653,0.357974816,1.506464933,-0.308138602,40.72130697,16.23902619,,,
376,6.25,1.07077921,0.212819016,-0.200650416,0.359310994,1.505348274,-0.306225116,40.43951005,16.51921975,,,
377,6.26667,1.089490864,0.187839867,-0.266580231,0.361442023,1.503438234,-0.304118211,40.07733956,16.06390521,,,
378,6.28333,1.084643794,0.197139283,-0.240996664,0.365561318,1.503531224,-0.300804384,39.44946684,16.69434073,,,
379,6.3,1.069020472,0.222118432,-0.173552961,0.370257206,1.504816346,-0.295888219,38.62983295,16.51921975,,,
380,6.31667,1.067665858,0.226580484,-0.161598681,0.378309769,1.505896473,-0.290795919,37.54845322,16.62429234,,,
381,6.33333,1.072888771,0.221584654,-0.175223671,0.38056713,1.504993648,-0.288751467,37.18904153,16.72936493,,,
382,6.35,1.072374706,0.22,-0.168174868,0.376085367,1.502912256,-0.288324782,37.47547601,16.34409877,,,
383,6.36667,1.069195542,0.22,-0.151522102,0.383862494,1.502415305,-0.284293779,36.52415093,15.04820352,,,
384,6.38333,1.078050042,0.202985822,-0.190913008,0.390811881,1.501332367,-0.280683402,35.68613087,17.46487303,,,
385,6.4,1.092537948,0.178006672,-0.256540046,0.372791982,1.495363023,-0.287057993,37.59705914,16.62429234,,,
386,6.41667,1.090207673,0.190366972,-0.239824854,0.37033481,1.491571454,-0.287634146,37.83601423,17.35980045,,,
387,6.43333,1.079943514,0.220341952,-0.18426517,0.377460643,1.489356806,-0.282258395,36.78849024,17.04458269,,,
388,6.45,1.073280992,0.23,-0.161540931,0.38065362,1.486959372,-0.277701435,36.11218719,16.62429234,,,
389,6.46667,1.068330579,0.23,-0.154425658,0.382470043,1.484767907,-0.27435153,35.65244463,16.9745343,,,
390,6.48333,1.064731291,0.226622185,-0.150278768,0.385052433,1.483553543,-0.271412312,35.17890096,17.21970367,,,
391,6.5,1.06177921,0.221626355,-0.14755377,0.387814967,1.482730747,-0.268095541,34.65601076,17.28975206,,,
392,6.51667,1.063115551,0.223369475,-0.148708772,0.390949099,1.480758965,-0.26479565,34.11037052,16.90448591,,,
393,6.53333,1.066521798,0.228365304,-0.151736548,0.39272095,1.478030363,-0.262879456,33.79755126,16.55424395,,,
394,6.55,1.068919706,0.23,-0.149824475,0.394100126,1.476080465,-0.261946882,33.61082948,16.9395101,,,
395,6.56667,1.070827204,0.23,-0.145509895,0.396046439,1.473377458,-0.261019017,33.38734462,17.28975206,,,
396,6.58333,1.066394875,0.223294412,-0.140788915,0.399319144,1.470878327,-0.258545409,32.92166815,16.9745343,,,
397,6.6,1.058855713,0.213302752,-0.13586878,0.406193111,1.469150877,-0.254344392,32.05340669,17.25472786,,,
398,6.61667,1.052806354,0.21,-0.126337352,0.417590905,1.468757223,-0.248814616,30.78789885,17.21970367,,,
399,6.63333,1.047492607,0.21,-0.114529027,0.414154325,1.466854882,-0.249082954,31.0237722,17.95521177,,,
400,6.65,1.071688301,0.19999166,-0.152560214,0.407522205,1.463643501,-0.251844253,31.71561048,17.00955849,,,
401,6.66667,1.11056494,0.18500417,-0.21538656,0.409971614,1.460823883,-0.250381193,31.41358587,16.69434073,,,
402,6.68333,1.102943514,0.199966639,-0.206312836,0.411844736,1.458767962,-0.248925394,31.14942117,16.76438912,,,
403,6.7,1.072014785,0.229941618,-0.161198979,0.414083742,1.45597437,-0.247286357,30.84519468,16.83443751,,,
404,6.71667,1.064774737,0.233361134,-0.149681806,0.41668592,1.453567575,-0.244705543,30.42427488,17.46487303,,,
405,6.73333,1.069498067,0.223369475,-0.155131802,0.420395202,1.450800554,-0.241568924,29.8826835,17.28975206,,,
406,6.75,1.065793161,0.223311093,-0.156016504,0.423900062,1.449160635,-0.2388258,29.39696229,17.56994562,,,
407,6.76667,1.057799833,0.228306922,-0.15457831,0.426273308,1.448454401,-0.237227586,29.0966039,17.39482464,,,
408,6.78333,1.065569641,0.210183486,-0.171605505,0.426782101,1.447382267,-0.236765885,29.02019678,17.11463108,,,
409,6.8,1.081420047,0.180208507,-0.198098542,0.427658078,1.446683816,-0.235743464,28.8654375,17.25472786,,,
410,6.81667,1.075527333,0.189766472,-0.183012106,0.429267325,1.445069874,-0.234351616,28.63162591,16.69434073,,,
411,6.83333,1.058405262,0.219741451,-0.146451715,0.431604502,1.442363774,-0.234087004,28.47383702,17.85013918,,,
412,6.85,1.056757601,0.23,-0.135383274,0.434664322,1.440585219,-0.233637378,28.25857217,17.7450666,,,
413,6.86667,1.063161347,0.23,-0.137578411,0.44082116,1.438815257,-0.231145638,27.67037806,17.81511499,,,
414,6.88333,1.067836834,0.23,-0.144789471,0.448774385,1.437963857,-0.227368131,26.86870665,17.07960688,,,
415,6.9,1.071606414,0.23,-0.154629742,0.469623228,1.440203227,-0.217505408,24.85115417,15.81873583,,,
416,6.91667,1.07460323,0.223461218,-0.155454419,0.48001346,1.441526187,-0.2130407,23.93271784,17.88516338,,,
417,6.93333,1.077191978,0.213469558,-0.151518311,0.452825838,1.438144607,-0.224058887,26.32627263,17.32477625,,,
418,6.95,1.07649003,0.216522102,-0.111216544,0.438428378,1.432615939,-0.230433817,27.72599189,16.62429234,,,
419,6.96667,1.074037531,0.226513761,-0.051569363,0.445931755,1.429271677,-0.227802111,27.06000052,16.72936493,,,
420,6.98333,1.07362537,0.220241868,-0.002863118,0.448899399,1.426840365,-0.225913924,26.71436637,16.41414716,,,
421,7,1.074306619,0.205254379,0.039979907,0.45005721,1.42567349,-0.224399328,26.50092588,16.23902619,,,
422,7.01667,1.077848813,0.20324437,0.04969103,0.453359376,1.425583519,-0.222528114,26.14377325,17.39482464,,,
423,7.03333,1.082935477,0.2082402,0.041516036,0.456645965,1.424246968,-0.221210109,25.84664564,17.67501821,,,
424,7.05,1.084756691,0.21,0.04035244,0.459025541,1.421850363,-0.220260375,25.63371288,17.49989723,,,
425,7.06667,1.084802108,0.21,0.043001744,0.459792929,1.419287702,-0.220579364,25.62872551,17.63999401,,,
426,7.08333,1.078568201,0.21,0.048340789,0.460379248,1.417798395,-0.221077046,25.65061489,17.92018757,,,
427,7.1,1.068894458,0.21,0.055153284,0.462202244,1.41702196,-0.220314045,25.4853433,18.37550211,,,
428,7.11667,1.068117825,0.21,0.091671595,0.464899974,1.415368811,-0.218478524,25.17105497,18.37550211,,,
429,7.13333,1.072250739,0.21,0.144581975,0.466527742,1.412493747,-0.217367257,24.9820207,17.92018757,,,
430,7.15,1.079098415,0.21,0.157597998,0.468147956,1.409982524,-0.21733223,24.90253579,18.90086504,,,
431,7.16667,1.087455076,0.21,0.148438977,0.47414617,1.409755904,-0.214982056,24.38995877,19.28613118,,,
432,7.18333,1.080613617,0.213202669,0.166502641,0.471890978,1.40918145,-0.21477501,24.47203457,19.77646991,,,
433,7.2,1.065262795,0.218198499,0.199808173,0.465979333,1.405476948,-0.215278039,24.7964899,19.77646991,,,
434,7.21667,1.055719842,0.223194329,0.227838224,0.468631171,1.403525864,-0.213479412,24.49107875,19.77646991,,,
435,7.23333,1.049452347,0.228190158,0.252893067,0.471966087,1.40244993,-0.211865503,24.17530438,19.35617957,,,
436,7.25,1.052250436,0.23,0.264141962,0.473204785,1.401897453,-0.210787169,24.01038955,19.56632474,,,
437,7.26667,1.060198347,0.23,0.267548209,0.473745758,1.400312803,-0.210240742,23.93087772,19.28613118,,,
438,7.28333,1.069532868,0.226822352,0.277887507,0.475320005,1.398563315,-0.208645239,23.69942846,19.98661508,,,
439,7.3,1.079660778,0.221826522,0.292193747,0.47809271,1.396650115,-0.207056989,23.41693545,20.05666347,,,
440,7.31667,1.082124725,0.22,0.306403948,0.482055721,1.394574315,-0.205824873,23.12118341,19.25110699,,,
441,7.33333,1.08017181,0.22,0.320558799,0.481714517,1.392678797,-0.205990904,23.15253498,20.19676025,,,
442,7.35,1.084138525,0.22,0.314502616,0.475900799,1.388745802,-0.207024577,23.50982272,19.63637313,,,
443,7.36667,1.091541436,0.22,0.296714434,0.477111106,1.385681117,-0.205454285,23.29774911,19.39120377,,,
444,7.38333,1.091635985,0.216847373,0.287858695,0.478486269,1.382969679,-0.203026562,22.99200334,19.00593762,,,
445,7.4,1.087457654,0.211851543,0.284225365,0.47917561,1.378915553,-0.201644786,22.82213913,18.34047792,,,
446,7.41667,1.090454015,0.21,0.273255364,0.480879069,1.374541611,-0.200441317,22.62748258,19.32115538,,,
447,7.43333,1.09767526,0.21,0.257965097,0.482236612,1.371873196,-0.19855626,22.3789407,19.25110699,,,
448,7.45,1.09947987,0.203728107,0.250514697,0.483756887,1.371403583,-0.196165527,22.07276884,19.21608279,,,
449,7.46667,1.098071954,0.193736447,0.247714004,0.485438808,1.370600357,-0.194640304,21.84868485,19.46125216,,,
450,7.48333,1.099166123,0.193127606,0.241833093,0.486273121,1.368293387,-0.19414543,21.76444532,19.70642152,,,
451,7.5,1.101754871,0.198123436,0.234112265,0.488445008,1.36482687,-0.193482526,21.60947745,19.32115538,,,
452,7.51667,1.101054212,0.2,0.218120656,0.502986617,1.363376525,-0.187387526,20.43286421,17.92018757,,,
453,7.53333,1.09837463,0.2,0.19715331,0.53615915,1.363429915,-0.172506919,17.83535779,17.21970367,,,
454,7.55,1.107290318,0.2,0.177222938,0.572516923,1.365309137,-0.15701533,15.33653164,16.27405038,,,
455,7.56667,1.123231557,0.2,0.157920868,0.599408738,1.362376498,-0.145303681,13.62631521,15.71366325,,,
456,7.58333,1.130739404,0.193794829,0.159819799,0.615735967,1.344416252,-0.140882674,12.88764889,14.83805834,,,
457,7.6,1.133101069,0.183803169,0.1746559,0.607503567,1.332141671,-0.146728378,13.57841806,15.04820352,,,
458,7.61667,1.135659641,0.18,0.149266813,0.571570032,1.352174216,-0.158415459,15.49116229,14.2776712,,,
459,7.63333,1.138339222,0.18,0.099157126,0.536945926,1.370970251,-0.167542829,17.32944848,14.73298575,,,
460,7.65,1.137035181,0.183085905,0.089772032,0.522526997,1.366910221,-0.175629219,18.57827455,15.57356646,,,
461,7.66667,1.1332656,0.188081735,0.10559216,0.513583449,1.351096427,-0.180849494,19.39882995,15.71366325,,,
462,7.68333,1.136574418,0.19,0.088818081,0.500914013,1.342365865,-0.183222226,20.09129695,15.85376003,,,
463,7.7,1.144295246,0.19,0.051727829,0.494342104,1.342463386,-0.182765825,20.29012303,14.80303415,,,
464,7.71667,1.145180074,0.186930776,0.036587181,0.498065627,1.34369754,-0.179829467,19.85240909,14.97815513,,,
465,7.73333,1.141773827,0.181934946,0.035224682,0.510879955,1.344440135,-0.174594223,18.86796322,14.17259861,,,
466,7.75,1.146687618,0.186121768,-0.018451108,0.526560315,1.345341289,-0.169051894,17.7991982,13.50713888,,,
467,7.76667,1.156860945,0.196113428,-0.105196881,0.535696618,1.345270224,-0.165999261,17.21692839,12.87670333,,,
468,7.78333,1.163981727,0.2,-0.166134784,0.540269694,1.345843665,-0.164272047,16.91218996,12.35134038,,,
469,7.8,1.169159224,0.2,-0.210643086,0.539824958,1.344807585,-0.162879585,16.78996317,10.95037249,,,
470,7.81667,1.173229737,0.206088407,-0.244219931,0.532785423,1.341210036,-0.163453279,17.05549363,10.46003372,,,
