Frame,Timestamp,unity_x,unity_y,unity_z,X(accel),Y(accel),Z(accel),Angles,loadcell(N),,
236,3.91667,1.125634544,0.224020017,-0.150284581,1.897275455,-3.307326099,-0.572804809,16.79954546,10.8452999,,
237,3.93333,1.125180378,0.229015847,-0.160806101,1.935272819,-3.288868911,-0.555407451,16.01304556,8.428630238,,
238,3.95,1.127899083,0.225988324,-0.15169472,2.022733335,-3.275306727,-0.521737619,14.46343997,8.043364056,,
239,3.96667,1.131396163,0.220992494,-0.137766952,2.087677847,-3.291755948,-0.496042322,13.36590345,9.059065806,,
240,3.98333,1.132309273,0.22,-0.1317852,2.104602073,-3.30493452,-0.486203571,13.00821624,9.129114202,,
241,4,1.132581773,0.22,-0.127773397,2.078485354,-3.275868133,-0.487255819,13.19350633,9.409307787,,
242,4.01667,1.127915005,0.22,-0.129754088,1.995825455,-3.224971732,-0.508563317,14.29551942,9.409307787,,
243,4.03333,1.122010842,0.22,-0.13323603,1.883716856,-3.197090432,-0.551453655,16.31726735,8.323557643,,
244,4.05,1.122521571,0.22,-0.140704628,1.842427966,-3.195333681,-0.571383065,17.22997264,6.432250916,,
245,4.06667,1.124656153,0.22,-0.149182399,1.85846488,-3.202802525,-0.566754986,16.95953958,8.673799626,,
246,4.08333,1.127007734,0.22,-0.137226098,1.866088138,-3.209599292,-0.558426428,16.65979978,8.778872221,,
247,4.1,1.129414815,0.22,-0.120043471,1.870899785,-3.211772732,-0.550785515,16.40422077,8.778872221,,
248,4.11667,1.130522632,0.216030025,-0.12012422,1.87536844,-3.206648448,-0.541969999,16.11897017,8.358581842,,
249,4.13333,1.131294715,0.211034195,-0.124665883,1.875254459,-3.19642893,-0.536302588,15.95995934,7.272831688,,
250,4.15,1.131814694,0.206038365,-0.126026234,1.870008777,-3.185688988,-0.536504445,16.00815496,7.342880085,,
251,4.16667,1.13226886,0.201042535,-0.126556095,1.864804728,-3.177132416,-0.536399383,16.04754929,6.677420308,,
252,4.18333,1.132148002,0.207906589,-0.134273763,1.860540412,-3.167150743,-0.536295152,16.07946668,6.29215412,,
253,4.2,1.131875502,0.217898249,-0.143886951,1.858398138,-3.156355546,-0.536191742,16.0940996,5.031282948,,
254,4.21667,1.134758966,0.216055046,-0.129890186,1.854786755,-3.145941225,-0.53669259,16.13808614,4.05060536,,
255,4.23333,1.13848313,0.211059216,-0.109604089,1.850315523,-3.134428065,-0.535386255,16.13772727,2.999879363,,
256,4.25,1.139559026,0.21,-0.107987085,1.843225261,-3.123886208,-0.535287588,16.19372638,3.104951963,,
257,4.26667,1.13992236,0.21,-0.111393333,1.828259344,-3.113133308,-0.536680763,16.35946388,2.019201756,,
258,4.28333,1.140071423,0.213928274,-0.108966689,1.810483068,-3.101880178,-0.542222073,16.67244685,1.388766147,,
259,4.3,1.140162256,0.218924103,-0.104954887,1.793135001,-3.089551567,-0.549200364,17.0287489,0.723306333,,
260,4.31667,1.14050254,0.212160133,-0.081224632,1.77708127,-3.077028031,-0.555830395,17.36848965,0.338040123,,
261,4.33333,1.14091129,0.202168474,-0.052082291,1.759703876,-3.066329852,-0.564759113,17.79350618,-0.292395496,,
262,4.35,1.138510804,0.2,-0.030703869,1.743323057,-3.053702651,-0.572157203,18.16979367,-0.327419697,,
263,4.36667,1.13533164,0.2,-0.011477494,1.726492233,-3.038310021,-0.578042059,18.51091774,-0.852782716,,
264,4.38333,1.13417507,0.207806505,-0.00798241,1.708930531,-3.017047946,-0.58126946,18.7850377,-0.467516502,,
265,4.4,1.133584654,0.217798165,-0.008890742,1.69976276,-2.997933441,-0.583604856,18.94964694,-0.537564905,,
266,4.41667,1.134339753,0.223894912,0.013098289,1.701732864,-2.983771318,-0.58044766,18.83410412,-0.95785532,,
267,4.43333,1.135475169,0.228890742,0.04155938,1.705667631,-2.963514431,-0.57673985,18.68201172,-0.67766171,,
268,4.45,1.139331185,0.222226856,0.0651917,1.707037705,-2.93610759,-0.572773587,18.54848648,-0.852782716,,
269,4.46667,1.143963682,0.212235196,0.087445851,1.702222845,-2.91729629,-0.574820889,18.65922829,-0.467516502,,
270,4.48333,1.14542308,0.217756464,0.094892208,1.697443518,-2.899738695,-0.578272631,18.81257406,-0.782734314,,
271,4.5,1.145968079,0.227748123,0.098071373,1.694928201,-2.86564856,-0.574627344,18.7280743,-0.852782716,,
272,4.51667,1.142432103,0.226130108,0.105706776,1.692986486,-2.843981949,-0.57382706,18.72376424,-1.343121537,,
273,4.53333,1.137708772,0.221134279,0.114638714,1.695484138,-2.84728352,-0.725788497,23.17438875,-1.553266746,,
274,4.55,1.138391614,0.223861551,0.109119089,1.685838593,-2.862646322,-0.976526294,30.08167692,-1.938532964,,
275,4.56667,1.140662446,0.228857381,0.099354513,1.659239571,-2.884465866,-1.048151661,32.28084953,-2.568968597,,
276,4.58333,1.140025855,0.23,0.096537392,1.625719538,-2.827322928,-1.004822733,31.71933101,-1.448194141,,
277,4.6,1.138527106,0.23,0.095780448,1.59734737,-2.732281311,-0.947413958,30.67290224,-1.868484561,,
278,4.61667,1.139405186,0.23,0.096654662,1.57298124,-2.690441982,-0.806582968,27.14754522,-2.008581368,,
279,4.63333,1.140994768,0.23,0.098017161,1.521994995,-2.681272688,-0.509856267,18.52044141,-1.448194141,,
280,4.65,1.141607779,0.23383653,0.100019082,1.445481886,-2.702811842,-0.26260995,10.2969829,-1.41316994,,
281,4.66667,1.141925696,0.23883236,0.102214219,1.390472256,-2.702770501,-0.27903893,11.34734893,-1.553266746,,
282,4.68333,1.14019031,0.23234362,0.103597316,1.387264957,-2.652552211,-0.448143409,17.90258191,-1.518242544,,
283,4.7,1.137828645,0.22235196,0.104732732,1.417167925,-2.646039121,-0.527739079,20.42482457,-1.41316994,,
284,4.71667,1.137411631,0.22,0.10615753,1.447392846,-2.67773566,-0.476383918,18.21805164,-1.483218343,,
285,4.73333,1.137593297,0.22,0.107671418,1.46866239,-2.668803157,-0.420007496,15.95944952,-1.518242544,,
286,4.75,1.137878914,0.22,0.109878308,1.483710636,-2.645721161,-0.423538144,15.93185745,-1.973557166,,
287,4.76667,1.138196831,0.22,0.112300528,1.49733873,-2.647452513,-0.46978846,17.4191947,-1.41316994,,
288,4.78333,1.134815301,0.22,0.115759977,1.509823634,-2.658319449,-0.524770416,19.16595224,-1.483218343,,
289,4.8,1.130273637,0.22,0.119544696,1.519870596,-2.653223514,-0.575128246,20.72694631,-2.008581368,,
290,4.81667,1.128491849,0.22,0.117119696,1.522556821,-2.627397582,-0.596585093,21.39678999,-1.518242544,,
291,4.83333,1.127583517,0.22,0.112729421,1.515881726,-2.626063882,-0.56941253,20.58774694,-1.518242544,,
292,4.85,1.12491963,0.22,0.118092223,1.502786201,-2.644331402,-0.547152105,20.00614926,-1.273073133,,
293,4.86667,1.121695049,0.22,0.126569995,1.490037521,-2.632929524,-0.591776383,21.66076659,-1.588290947,,
294,4.88333,1.119397832,0.22,0.123140875,1.477375273,-2.581406156,-0.679132104,24.68768764,-1.518242544,,
295,4.9,1.1173995,0.22,0.115874213,1.46147034,-2.547838217,-0.737565117,26.77886061,-1.623315149,,
296,4.91667,1.115641065,0.223769808,0.115233275,1.443376104,-2.529755469,-0.74949273,27.44121137,-1.483218343,,
297,4.93333,1.113960649,0.228765638,0.116747163,1.427183407,-2.503683181,-0.717964985,26.70533494,-1.868484561,,
298,4.95,1.112690575,0.226238532,0.110966083,1.418195614,-2.494205455,-0.635698206,24.14403972,-2.218726578,,
299,4.96667,1.11155516,0.221242702,0.102791089,1.415330256,-2.486301569,-0.630919401,24.02613666,-1.027903723,,
300,4.98333,1.109737357,0.22,0.100586979,1.413994531,-2.478952079,-0.641253521,24.39452727,-1.308097335,,
301,5,1.107693608,0.22,0.100359896,1.412667652,-2.469900503,-0.634959369,24.20274506,-1.238048932,,
302,5.01667,1.109530821,0.223744787,0.094004979,1.408348286,-2.459163691,-0.630992096,24.13414363,-1.203024731,,
303,5.03333,1.112664569,0.228740617,0.085602901,1.405553022,-2.45048522,-0.630594191,24.16314569,-0.67766171,,
304,5.05,1.113590416,0.226263553,0.084560492,1.405757655,-2.4431019,-0.626414983,24.01807145,-0.67766171,,
305,5.06667,1.113772083,0.221267723,0.085998686,1.405713298,-2.433792124,-0.621508782,23.85168545,-0.432492301,,
306,5.08333,1.107141482,0.22,0.096644173,1.400485481,-2.425527138,-0.618890099,23.84116807,-0.817758515,,
307,5.1,1.098194404,0.22,0.110420552,1.396275787,-2.420749128,-0.616038617,23.80713176,-0.257371295,,
308,5.11667,1.096991205,0.22,0.095509642,1.396507793,-2.416979814,-0.611213629,23.63769257,0.373064324,,
309,5.13333,1.098444537,0.22,0.070757576,1.398449497,-2.415671359,-0.606667962,23.45190924,0.863403136,,
310,5.15,1.104081659,0.22,0.075753153,1.398429352,-2.412428354,-0.601904134,23.28774019,1.423790347,,
311,5.16667,1.111166654,0.22,0.09104342,1.398166447,-2.405816846,-0.597910646,23.15344604,1.949153355,,
312,5.18333,1.112932671,0.22,0.093428994,1.396452542,-2.400936816,-0.594188489,23.04968083,2.194322758,,
313,5.2,1.112841838,0.22,0.091309551,1.395956265,-2.402342174,-0.59073507,22.93691101,3.069927763,,
314,5.21667,1.112549473,0.22,0.092213082,1.396184866,-2.405896688,-0.587792083,22.83103181,3.630314963,,
315,5.23333,1.11218614,0.22,0.094181136,1.394733318,-2.40464815,-0.582919886,22.68217741,4.786113552,,
316,5.25,1.112694139,0.223686405,0.102851745,1.394247161,-2.402454395,-0.576622159,22.46863736,5.171379746,,
317,5.26667,1.113511638,0.228682235,0.113903126,1.392095916,-2.405737499,-0.573509368,22.39045949,6.152057324,,
318,5.28333,1.113326029,0.23,0.12328266,1.38900792,-2.409000018,-0.572104421,22.38577735,6.852541303,,
319,5.3,1.11278103,0.23,0.132063209,1.384044688,-2.40752135,-0.569746511,22.37467525,7.658097873,,
320,5.31667,1.117340284,0.23,0.167310259,1.379348459,-2.402287021,-0.565246108,22.28343107,8.078388254,,
321,5.33333,1.123744029,0.23,0.212121338,1.376799515,-2.399196368,-0.561251544,22.17823794,8.673799626,,
322,5.35,1.126686102,0.222677231,0.234409356,1.375204823,-2.400567956,-0.559187337,22.12769781,9.479356183,,
323,5.36667,1.128366518,0.212685571,0.248488513,1.370111575,-2.405194838,-0.559273081,22.205051,9.654477172,,
324,5.38333,1.135725756,0.213653044,0.295555766,1.362251584,-2.406539529,-0.556754191,22.22990548,11.37066286,,
325,5.4,1.145172416,0.218648874,0.354748781,1.356531941,-2.406717491,-0.555194797,22.25806532,11.72090483,,
326,5.41667,1.142724088,0.223644704,0.410186645,1.349456795,-2.407125353,-0.555056675,22.35827691,11.96607421,,
327,5.43333,1.135866176,0.228640534,0.464232441,1.342193749,-2.409603272,-0.556092254,22.50500621,12.91172753,,
328,5.45,1.137933884,0.226363636,0.4665427,1.334283838,-2.414361958,-0.557589255,22.67975898,14.10255022,,
329,5.46667,1.143338464,0.221367807,0.449511462,1.325732944,-2.417947366,-0.557211983,22.79725151,14.10255022,,
330,5.48333,1.145477822,0.227256047,0.438911719,1.317462665,-2.420141937,-0.555907208,22.87745464,14.20762281,,
331,5.5,1.146386155,0.237247706,0.430736725,1.310840008,-2.423233321,-0.556232511,22.99310871,14.94313093,,
332,5.51667,1.143411555,0.24,0.430459221,1.304257127,-2.424491537,-0.554938514,23.04890111,15.2233245,,
333,5.53333,1.138960725,0.24,0.433184219,1.298848117,-2.424159196,-0.552039759,23.02658712,15.67863905,,
334,5.55,1.142783153,0.24,0.419986479,1.29482868,-2.425632608,-0.549158311,22.98260595,15.99385681,,
335,5.56667,1.149777314,0.24,0.400684409,1.290833168,-2.427771648,-0.546980974,22.96444165,16.34409877,,
336,5.58333,1.148451816,0.243603003,0.400925898,1.283488306,-2.43034626,-0.546871324,23.07798331,16.9395101,,
337,5.6,1.143910152,0.248598832,0.40872242,1.276635316,-2.428883182,-0.544258374,23.08964296,17.04458269,,
338,5.61667,1.146884601,0.246405338,0.421638613,1.271611109,-2.425423442,-0.54256868,23.10688364,16.58926814,,
339,5.63333,1.152788763,0.241409508,0.436550408,1.265502024,-2.422872674,-0.541115218,23.15103722,17.32477625,,
340,5.65,1.152824399,0.236413678,0.437877651,1.261873332,-2.421444384,-0.539444652,23.14646994,17.25472786,,
341,5.66667,1.150553567,0.231417848,0.433865848,1.259816943,-2.421791296,-0.535984101,23.04713376,18.06028436,,
342,5.68333,1.147437031,0.233577982,0.485095913,1.259981916,-2.422796821,-0.531197846,22.85988155,17.99023596,,
343,5.7,1.143985367,0.238573812,0.558216696,1.259044456,-2.42050292,-0.527110403,22.7170662,17.60496982,,
344,5.71667,1.140825764,0.232860717,0.628416863,1.255476554,-2.419316996,-0.525945825,22.7298464,18.83081665,,
345,5.73333,1.137782849,0.222869058,0.697450148,1.253024383,-2.419666045,-0.523453768,22.67284328,18.58564728,,
346,5.75,1.135452195,0.223561301,0.706696742,1.251678297,-2.423060514,-0.519645708,22.5462289,18.51559889,,
347,5.76667,1.133408446,0.228557131,0.691860641,1.247509031,-2.424047945,-0.516964986,22.5090091,18.72574406,,
348,5.78333,1.135014558,0.237105922,0.716645437,1.244666491,-2.42026834,-0.515181455,22.48521353,18.51559889,,
349,5.8,1.138102889,0.247097581,0.757520408,1.243355823,-2.416941948,-0.511209844,22.35017585,19.21608279,,
350,5.81667,1.139870043,0.25,0.755483989,1.243132131,-2.416001633,-0.50682246,22.18062304,19.21608279,,
351,5.83333,1.141096292,0.25,0.735879142,1.243770863,-2.41613957,-0.502678583,22.0064364,18.23540533,,
352,5.85,1.140747289,0.24646372,0.735295195,1.245050011,-2.413923013,-0.498340226,21.81411198,18.97091343,,
353,5.86667,1.139748123,0.24146789,0.742561857,1.245251573,-2.409798655,-0.493591692,21.62233944,18.55062309,,
354,5.88333,1.136984987,0.24705588,0.743574443,1.245665469,-2.404208154,-0.488002986,21.39330219,18.93588923,,
355,5.9,1.133487907,0.25704754,0.741984861,1.246715646,-2.399922084,-0.482445677,21.15510731,18.83081665,,
356,5.91667,1.136390098,0.26,0.74290166,1.247335395,-2.396083179,-0.478212603,20.97619144,18.65569567,,
357,5.93333,1.141976344,0.26,0.744869715,1.247104961,-2.38994488,-0.474433007,20.82819067,18.41052631,,
358,5.95,1.141497687,0.26,0.753168676,1.245820358,-2.382367995,-0.471960365,20.74844172,18.55062309,,
359,5.96667,1.138454773,0.26,0.764144363,1.251068518,-2.373574325,-0.466509367,20.4499192,17.67501821,,
360,5.98333,1.143086436,0.256497081,0.774854677,1.266153886,-2.369641709,-0.457465377,19.86494709,18.90086504,,
361,6,1.15098893,0.251501251,0.785451892,1.256872349,-2.372616404,-0.4571855,19.98878367,19.46125216,,
362,6.01667,1.151838729,0.246505421,0.789748275,1.242840369,-2.37016465,-0.457966938,20.22804096,17.63999401,,
363,6.03333,1.149658731,0.241509591,0.791337857,1.24470799,-2.362953691,-0.454728008,20.06871798,16.9745343,,
364,6.05,1.15064804,0.243486239,0.779721991,1.246357757,-2.360334905,-0.45108524,19.89634312,18.02526016,,
365,6.06667,1.153009705,0.248482068,0.762387975,1.247170297,-2.361032408,-0.447462376,19.73707777,18.34047792,,
366,6.08333,1.152589051,0.246522102,0.76613213,1.248804365,-2.360079619,-0.443859256,19.56660558,17.99023596,,
367,6.1,1.150954053,0.241526272,0.779075871,1.248370273,-2.356463731,-0.441739242,19.48646497,18.4805747,,
368,6.11667,1.145660247,0.243469558,0.782820027,1.246090205,-2.35245805,-0.44067326,19.47587343,18.23540533,,
369,6.13333,1.138756919,0.248465388,0.782517249,1.245051351,-2.347453308,-0.43919715,19.4305103,17.46487303,,
370,6.15,1.131601865,0.25,0.787878282,1.245243674,-2.343289915,-0.43586254,19.29116339,18.90086504,,
371,6.16667,1.124335204,0.25,0.795750499,1.24645353,-2.339961086,-0.431511725,19.09542296,19.49627635,,
372,6.18333,1.120333081,0.25,0.795252104,1.249891741,-2.336245105,-0.426977966,18.86078065,19.32115538,,
373,6.2,1.117789749,0.25,0.791013218,1.251893196,-2.329115688,-0.422674173,18.65612145,19.00593762,,
374,6.21667,1.118002047,0.25,0.790062299,1.251054803,-2.319204405,-0.420855398,18.59296255,18.23540533,,
375,6.23333,1.119455379,0.25,0.79059216,1.252639426,-2.312359116,-0.41945555,18.51350191,18.90086504,,
376,6.25,1.11806604,0.253436197,0.782323274,1.253210583,-2.307152959,-0.417042711,18.40638167,19.1460344,,
377,6.26667,1.115386458,0.258432027,0.770060783,1.251974399,-2.300775416,-0.414439094,18.31601057,18.55062309,,
378,6.28333,1.114732429,0.256572143,0.767822175,1.253943954,-2.291043513,-0.411240196,18.15728659,18.34047792,,
379,6.3,1.115004928,0.251576314,0.770168701,1.256501419,-2.275200948,-0.408058134,17.9915887,18.62067148,,
380,6.31667,1.115681553,0.25,0.766090682,1.24989599,-2.263406521,-0.408123833,18.08321881,17.7450666,,
381,6.33333,1.116544469,0.25,0.759051103,1.247094381,-2.254244331,-0.407182126,18.08210167,17.85013918,,
382,6.35,1.11719031,0.246588824,0.758885561,1.248264657,-2.244143918,-0.404236472,17.94396293,18.09530855,,
383,6.36667,1.11773531,0.241592994,0.761913337,1.249823533,-2.232719212,-0.400705069,17.77633445,18.20038114,,
384,6.38333,1.120662294,0.243402836,0.759166603,1.251571146,-2.220176721,-0.397991383,17.64032136,17.56994562,,
385,6.4,1.124704375,0.248398666,0.753716607,1.253309704,-2.20848194,-0.394693782,17.48031928,18.30545372,,
386,6.41667,1.122790659,0.25,0.752998332,1.254060189,-2.198213823,-0.393600134,17.42502021,18.09530855,,
387,6.43333,1.118067329,0.25,0.75451222,1.254611492,-2.18760929,-0.392115529,17.35608146,17.14965527,,
388,6.45,1.11488316,0.246613845,0.755307832,1.255939205,-2.174146705,-0.390045192,17.25273374,18.30545372,,
389,6.46667,1.112430662,0.241618015,0.755761999,1.261923583,-2.156298663,-0.386407226,17.02484654,18.20038114,,
390,6.48333,1.120418682,0.219733111,0.818961635,1.260318586,-2.137769201,-0.386526617,17.05023259,18.20038114,,
391,6.5,1.13340784,0.189758132,0.912217125,1.250602336,-2.122417247,-0.390767161,17.35210176,17.92018757,,
392,6.51667,1.144589734,0.183369475,1.013436829,1.247106032,-2.108296592,-0.393028375,17.49236712,18.09530855,,
393,6.53333,1.15489931,0.188365304,1.118500644,1.246704897,-2.093097371,-0.392348941,17.46924504,17.85013918,,
394,6.55,1.167103344,0.203444537,1.189596634,1.246689495,-2.077401441,-0.390699028,17.4004278,17.7100424,,
395,6.56667,1.180228751,0.223427857,1.24417229,1.247056907,-2.06254774,-0.389834616,17.35943798,17.81511499,,
396,6.58333,1.178418986,0.240058382,1.265677206,1.247422467,-2.047959128,-0.388974558,17.31866043,17.95521177,,
397,6.6,1.169290242,0.255045872,1.270975813,1.247976596,-2.032305141,-0.387152246,17.23514254,17.7100424,,
398,6.61667,1.165147775,0.263344454,1.263758056,1.248338019,-2.017865451,-0.385146236,17.14641747,17.81511499,,
399,6.63333,1.163467359,0.268340284,1.250360149,1.247560913,-2.004064455,-0.384112001,17.11309549,17.35980045,,
400,6.65,1.158966411,0.27,1.259809564,1.246031758,-1.98995557,-0.384809747,17.16216319,17.53492142,,
401,6.66667,1.153062249,0.27,1.280625521,1.244133189,-1.975541094,-0.385312629,17.20794564,17.42984884,,
402,6.68333,1.148882478,0.260016681,1.32276948,1.242996215,-1.959511317,-0.384094764,17.1715249,16.79941332,,
403,6.7,1.145567063,0.245029191,1.375604165,1.242427603,-1.948047991,-0.382882927,17.12789723,17.56994562,,
404,6.71667,1.144937372,0.24,1.422906462,1.241861799,-1.941863292,-0.382246997,17.10844701,17.56994562,,
405,6.73333,1.145664038,0.24,1.467414765,1.242045398,-1.936825307,-0.380856174,17.04743934,16.58926814,,
406,6.75,1.140581242,0.24,1.490902646,1.243531461,-1.930698574,-0.376825618,16.85831025,17.39482464,,
407,6.76667,1.132542498,0.24,1.503694998,1.26469856,-1.921639804,-0.364894573,16.0940652,15.18830031,,
408,6.78333,1.124383653,0.246605505,1.54265916,1.313740146,-1.909485828,-0.342487363,14.61158561,13.12187271,,
409,6.8,1.116163242,0.256597164,1.59503968,1.383243779,-1.899601855,-0.311557216,12.69328936,12.52646136,,
410,6.81667,1.111566684,0.263294412,1.627104658,1.419220238,-1.902262884,-0.290137621,11.55403032,12.59650976,,
411,6.83333,1.108841686,0.268290242,1.64867756,1.401496801,-1.899044373,-0.28899062,11.65117028,11.86100162,,
412,6.85,1.105907574,0.260141785,1.632311269,1.351748401,-1.896024336,-0.307968955,12.83462823,12.49143717,,
413,6.86667,1.10286466,0.245154295,1.596205045,1.277345936,-1.896302922,-0.336147822,14.74373711,12.00109841,,
414,6.88333,1.104231784,0.24,1.601418101,1.238362379,-1.895488125,-0.351213133,15.83391722,10.46003372,,
415,6.9,1.107910532,0.24,1.62828961,1.247111824,-1.892135277,-0.348450739,15.6106912,12.03612261,,
416,6.91667,1.104901888,0.24,1.584671064,1.253093354,-1.890428714,-0.343487505,15.32892118,11.58080804,,
417,6.93333,1.098361892,0.24,1.503829454,1.255420356,-1.887646114,-0.338363954,15.08406889,11.75592903,,
418,6.95,1.114441732,0.226955796,1.364684207,1.260268329,-1.882172759,-0.331979472,14.75758935,11.54578384,,
419,6.96667,1.142554629,0.206972477,1.194523214,1.262567167,-1.874567388,-0.326907719,14.5164025,11.89602582,,
420,6.98333,1.197724164,0.196747289,1.08020042,1.262875046,-1.864665782,-0.324418618,14.40712563,11.68588063,,
421,7,1.267393282,0.19175146,0.995801173,1.261744851,-1.852305277,-0.323217562,14.36832328,11.33563866,,
422,7.01667,1.324910759,0.183511259,0.921774079,1.261694914,-1.839288957,-0.322204076,14.32567029,13.12187271,,
423,7.03333,1.375868224,0.1735196,0.853346349,1.26432616,-1.827402893,-0.319925142,14.2000613,13.64723566,,
424,7.05,1.392435514,0.17647206,0.827722471,1.263913766,-1.817883178,-0.319105205,14.16957037,13.89240504,,
425,7.06667,1.390300933,0.18646372,0.825375945,1.261190728,-1.809117385,-0.318830946,14.18721735,13.85738084,,
426,7.08333,1.382297824,0.18677231,0.740625521,1.26344972,-1.799685082,-0.316035364,14.04362424,13.75230825,,
427,7.1,1.371079915,0.18177648,0.610733945,1.26782287,-1.787826157,-0.313792141,13.90160544,13.82235665,,
428,7.11667,1.369402987,0.186438699,0.482452043,1.270055872,-1.775318251,-0.312994146,13.84417574,14.59288897,,
429,7.13333,1.372990902,0.196430359,0.355058382,1.258003374,-1.7658547,-0.317030949,14.14464728,14.62791317,,
430,7.15,1.366945788,0.196788991,0.187283848,1.251633271,-1.757311314,-0.318014282,14.25601711,15.01317932,,
431,7.16667,1.355546213,0.191793161,-0.002936159,1.267571005,-1.746184814,-0.309553722,13.72360117,13.89240504,,
432,7.18333,1.343302297,0.186797331,-0.110663179,1.284135183,-1.733190862,-0.300954551,13.18999185,14.06752602,,
433,7.2,1.33058564,0.181801501,-0.172202719,1.292241668,-1.719038519,-0.297181569,12.95133212,14.59288897,,
434,7.21667,1.318275533,0.183194329,-0.235484621,1.28445775,-1.704603967,-0.298555236,13.08529678,15.92380842,,
435,7.23333,1.306194708,0.188190158,-0.29974916,1.264890411,-1.689889148,-0.305040139,13.55852442,15.04820352,,
436,7.25,1.302136781,0.193185988,-0.339201607,1.256857879,-1.677142956,-0.308678355,13.79847161,13.75230825,,
437,7.26667,1.302636364,0.198181818,-0.364559229,1.252668401,-1.666179458,-0.311597314,13.9686467,14.66293736,,
438,7.28333,1.302153765,0.2,-0.393672252,1.240039486,-1.653889457,-0.317131889,14.34553673,14.66293736,,
439,7.3,1.301109182,0.2,-0.424934036,1.230568127,-1.642170315,-0.320717817,14.60779706,14.62791317,,
440,7.31667,1.292717568,0.193661384,-0.452738393,1.230247243,-1.628449008,-0.3195769,14.56167878,15.04820352,,
441,7.33333,1.280091743,0.183669725,-0.478550181,1.230613617,-1.613764457,-0.318615216,14.51557379,14.87308254,,
442,7.35,1.278500569,0.183160967,-0.492532287,1.229267694,-1.597952682,-0.319568336,14.57241467,15.36342129,,
443,7.36667,1.283314732,0.188156797,-0.49964756,1.22690376,-1.584253557,-0.320690451,14.64835544,15.15327611,,
444,7.38333,1.276750777,0.19,-0.540199788,1.223017792,-1.572313366,-0.321461726,14.72669059,15.01317932,,
445,7.4,1.263534536,0.19,-0.600301135,1.221018299,-1.559410584,-0.321712013,14.76073857,15.88878423,,
446,7.41667,1.258379104,0.183711426,-0.619812596,1.219027752,-1.544537806,-0.322305427,14.80985851,16.02888101,,
447,7.43333,1.257970354,0.173719766,-0.615422322,1.216876937,-1.530068625,-0.322896193,14.86087065,15.71366325,,
448,7.45,1.260212905,0.17,-0.624716178,1.225031178,-1.518355485,-0.318514959,14.5745164,15.36342129,,
449,7.46667,1.264027902,0.17,-0.642125888,1.233317582,-1.508372909,-0.314153197,14.29059842,16.1339536,,
450,7.48333,1.259028736,0.17,-0.659914702,1.228628941,-1.497094775,-0.315269902,14.39175752,16.9395101,,
451,7.5,1.248764577,0.17,-0.677929967,1.220440227,-1.482691494,-0.318764748,14.63797298,15.81873583,,
452,7.51667,1.243406172,0.17,-0.700813178,1.218979185,-1.467184631,-0.319526654,14.68827752,17.14965527,,
453,7.53333,1.24099909,0.17,-0.726624965,1.20350334,-1.455406258,-0.324860902,15.1058034,16.65931654,,
454,7.55,1.243456365,0.173110926,-0.739945915,1.195423838,-1.445339719,-0.328142529,15.34955555,16.83443751,,
455,7.56667,1.248860945,0.178106756,-0.745698688,1.195024393,-1.435151689,-0.32871013,15.37974679,16.02888101,,
456,7.58333,1.24868087,0.18,-0.751686506,1.192636811,-1.424347128,-0.329948678,15.46435993,17.14965527,,
457,7.6,1.245092956,0.18,-0.757817752,1.189763271,-1.412435317,-0.330509857,15.52500779,16.90448591,,
458,7.61667,1.242883388,0.176905755,-0.767137008,1.188223061,-1.40041085,-0.329727596,15.50914185,16.83443751,,
459,7.63333,1.241520889,0.171909925,-0.778415472,1.187348516,-1.389423874,-0.328279697,15.45512797,17.07960688,,
460,7.65,1.241056107,0.17,-0.786093714,1.185491457,-1.380123017,-0.327672565,15.45092133,17.00955849,,
461,7.66667,1.241146941,0.17,-0.791543711,1.182658261,-1.371679879,-0.328400347,15.51890098,17.04458269,,
462,7.68333,1.238719766,0.166922435,-0.78841383,1.179673629,-1.362457523,-0.328792634,15.57394659,17.28975206,,
463,7.7,1.234723103,0.161926606,-0.779936058,1.177028507,-1.352623775,-0.328685775,15.60241644,17.49989723,,
464,7.71667,1.239152855,0.16,-0.775876109,1.178957945,-1.342669886,-0.326924763,15.49868172,16.79941332,,
465,7.73333,1.248872015,0.16,-0.774589304,1.183481042,-1.334217504,-0.323685352,15.29646755,16.76438912,,
466,7.75,1.252998104,0.163060884,-0.780537316,1.181331577,-1.326124803,-0.322766352,15.28152478,17.7100424,,
467,7.76667,1.253588521,0.168056714,-0.791058837,1.172228471,-1.316936921,-0.324810493,15.48741646,17.56994562,,
468,7.78333,1.25301342,0.17,-0.794180251,1.172051137,-1.307144018,-0.324549215,15.47778493,17.53492142,,
469,7.8,1.251696338,0.17,-0.792590669,1.170100948,-1.296910663,-0.32608976,15.57236428,18.13033275,,
470,7.81667,1.245868299,0.17,-0.797181742,1.162205932,-1.287843329,-0.329747361,15.83998707,18.30545372,,
471,7.83333,1.237148305,0.17,-0.805735209,1.161408743,-1.278174308,-0.328825254,15.80820785,18.72574406,,
472,7.85,1.230994996,0.173035863,-0.810884828,1.163018142,-1.269823681,-0.324979114,15.61181849,18.4805747,,
473,7.86667,1.226498749,0.178031693,-0.81383691,1.163341739,-1.261826992,-0.322934719,15.51424514,18.27042953,,
474,7.88333,1.224974979,0.18,-0.813944954,1.162068574,-1.252750858,-0.322032778,15.4891322,17.85013918,,
