Frame,Timestamp,unity_x,unity_y,unity_z,X(accel),Y(accel),Z(accel),Angles,loadcell(N),,
236,3.91667,1.21428353,0.22,-0.636495413,0.591404227,-0.097661674,-0.087468931,8.413079325,2.140544132,,
237,3.93333,1.201853429,0.22,-0.610392202,0.590629526,-0.095864118,-0.085688364,8.254860553,2.280640936,,
238,3.95,1.183931153,0.215988324,-0.580879066,0.590178385,-0.094081603,-0.083922698,8.093136864,1.545132716,,
239,3.96667,1.164661523,0.210992494,-0.550529399,0.589415248,-0.091684503,-0.081851164,7.906012083,1.545132716,,
240,3.98333,1.138052444,0.21,-0.485851126,0.589287335,-0.089307296,-0.079158319,7.650681368,2.630882943,,
241,4,1.109623794,0.21,-0.412662219,0.58916048,-0.088198211,-0.078713252,7.609789751,2.946100749,,
242,4.01667,1.119147603,0.213994996,-0.366339658,0.589034668,-0.085854916,-0.076688731,7.417837833,2.175568333,,
243,4.03333,1.138179336,0.218990826,-0.326747706,0.589220468,-0.083530829,-0.074050152,7.163080343,2.03547153,,
244,4.05,1.142973013,0.212026689,-0.326623645,0.589714063,-0.081842307,-0.072689268,7.026941004,2.49078614,,
245,4.06667,1.144162497,0.202035029,-0.336490409,0.590203645,-0.07986047,-0.071026686,6.862127789,2.665907144,,
246,4.08333,1.143173379,0.2,-0.357098624,0.590075648,-0.077283079,-0.068754574,6.646034679,2.03547153,,
247,4.1,1.14162705,0.2,-0.380454128,0.590559823,-0.077467582,-0.068672466,6.632774869,2.105519931,,
248,4.11667,1.145374022,0.203969975,-0.368476856,0.590127081,-0.077650602,-0.068282023,6.600190662,2.560834542,,
249,4.13333,1.1504888,0.208965805,-0.347369475,0.591819681,-0.076925766,-0.067279187,6.485649617,2.525810341,,
250,4.15,1.156688312,0.217923269,-0.32358799,0.592894957,-0.075905777,-0.066590875,6.408307579,2.665907144,,
251,4.16667,1.163170996,0.227914929,-0.299108424,0.59366098,-0.074893884,-0.065297393,6.276791714,2.385713538,,
252,4.18333,1.172006831,0.233953294,-0.324539199,0.592623759,-0.074188538,-0.064622355,6.223200665,2.665907144,,
253,4.2,1.181463223,0.238949124,-0.363131985,0.592191408,-0.073786119,-0.064255543,6.192633944,2.665907144,,
254,4.21667,1.174435343,0.232110092,-0.313456422,0.592653996,-0.072202029,-0.063288161,6.095385167,2.735955545,,
255,4.23333,1.163016303,0.222118432,-0.240267515,0.592816948,-0.071515464,-0.062628882,6.030713605,2.700931344,,
256,4.25,1.164484987,0.223936614,-0.251026897,0.592683763,-0.070834242,-0.062274109,5.998138892,2.560834542,,
257,4.26667,1.169421343,0.228932444,-0.284374062,0.592845337,-0.071914877,-0.063114947,6.076880456,2.665907144,,
258,4.28333,1.173141805,0.226071726,-0.310061093,0.592420478,-0.072403903,-0.063355165,6.104176745,3.05117335,,
259,4.3,1.176531832,0.221075897,-0.333666389,0.591998887,-0.072017634,-0.063001692,6.074665837,2.876052347,,
260,4.31667,1.19438828,0.192560467,-0.143145329,0.591290176,-0.071923724,-0.062945715,6.076528999,2.911076548,,
261,4.33333,1.216215298,0.157589658,0.10614658,0.590876118,-0.072407116,-0.063771153,6.159886026,2.841028147,,
262,4.35,1.215038425,0.173469558,0.178830067,0.591329635,-0.072599635,-0.064005222,6.177615994,2.350689337,,
263,4.36667,1.207485206,0.203444537,0.202560259,0.591492666,-0.073076805,-0.064528955,6.226066689,2.245616735,,
264,4.38333,1.211827614,0.202193495,0.227851751,0.591368499,-0.073550374,-0.064758398,6.249331155,3.331366954,,
265,4.4,1.219499782,0.192201835,0.253580275,0.590390587,-0.073168508,-0.064118376,6.198219226,3.471463756,,
266,4.41667,1.221700524,0.197789825,0.253602377,0.588852349,-0.07392108,-0.064635801,6.264035286,2.630882943,,
267,4.43333,1.22235474,0.207781485,0.246358424,0.586194523,-0.075513552,-0.066584804,6.480351494,2.455761939,,
268,4.45,1.206028337,0.202226856,0.251551501,0.583556459,-0.077374975,-0.068805336,6.724521212,3.261318553,,
269,4.46667,1.184855534,0.192235196,0.260294204,0.582060624,-0.07950236,-0.070439498,6.900235027,2.911076548,,
270,4.48333,1.181596469,0.19,0.249160967,0.58197401,-0.083007639,-0.074048967,7.251213133,2.420737739,,
271,4.5,1.183499643,0.19,0.232300042,0.581888033,-0.08620945,-0.07734903,7.571806282,2.665907144,,
272,4.51667,1.18669278,0.19,0.24707548,0.580692335,-0.08800442,-0.079215768,7.768115555,2.946100749,,
273,4.53333,1.19026123,0.19,0.271055463,0.580888238,-0.090337622,-0.08106888,7.944894761,3.086197551,,
274,4.55,1.194887009,0.193861551,0.273121143,0.580531579,-0.092104526,-0.083188295,8.154785365,3.01614915,,
275,4.56667,1.199823365,0.198857381,0.268749791,0.581824927,-0.093858627,-0.084734819,8.286089586,2.806003946,,
276,4.58333,1.216181739,0.2,0.273240826,0.583108936,-0.094509337,-0.084881377,8.282198403,2.806003946,,
277,4.6,1.235927162,0.2,0.280359883,0.583838518,-0.095698766,-0.086133924,8.39233111,3.05117335,,
278,4.61667,1.239881151,0.2,0.2396103,0.584834488,-0.096608943,-0.087377492,8.497450177,3.121221751,,
279,4.63333,1.239107987,0.2,0.184531276,0.585552696,-0.096433578,-0.087238257,8.473851846,3.121221751,,
280,4.65,1.234132908,0.188490409,0.130795038,0.586805162,-0.095453063,-0.086004789,8.338159473,2.735955545,,
281,4.66667,1.227888121,0.173502919,0.077464554,0.586973831,-0.095015194,-0.085598574,8.296975177,2.770979746,,
282,4.68333,1.225608245,0.18148457,-0.034437239,0.587141308,-0.097249423,-0.08764207,8.489806736,2.595858742,,
283,4.7,1.22453771,0.19647206,-0.16420392,0.58624026,-0.099201957,-0.089671176,8.696543873,2.525810341,,
284,4.71667,1.221284404,0.19618015,-0.214326731,0.586409136,-0.100345707,-0.091146115,8.8348424,2.49078614,,
285,4.73333,1.217359109,0.19118432,-0.239930359,0.58578192,-0.098576352,-0.089113489,8.649937896,2.03547153,,
286,4.75,1.226229596,0.205246038,-0.334617598,0.585423122,-0.09813523,-0.088971601,8.641586423,1.580156917,,
287,4.76667,1.239076016,0.225229358,-0.450770642,0.585329946,-0.09927077,-0.090433606,8.782767473,2.876052347,,
288,4.78333,1.233857381,0.222393661,-0.492761885,0.58759739,-0.098568938,-0.089489452,8.659447034,2.981124949,,
289,4.8,1.222973609,0.212402002,-0.511496247,0.590371828,-0.096048742,-0.087225266,8.404439205,2.175568333,,
290,4.81667,1.214574546,0.213794829,-0.518940992,0.593127198,-0.093286304,-0.084976641,8.153217359,2.455761939,,
291,4.83333,1.206961853,0.218790659,-0.522812761,0.595604169,-0.092870852,-0.084324367,8.058258326,2.560834542,,
292,4.85,1.20196364,0.22,-0.502924312,0.595477835,-0.092716026,-0.083939138,8.023604833,1.895374726,,
293,4.86667,1.197800449,0.22,-0.475447248,0.594836841,-0.092819168,-0.084079928,8.045434184,2.280640936,,
294,4.88333,1.195301442,0.22,-0.460249166,0.596512168,-0.091129308,-0.082394079,7.864297723,2.665907144,,
295,4.9,1.193338794,0.22,-0.449008549,0.597664139,-0.088174974,-0.078900105,7.520365471,2.735955545,,
296,4.91667,1.189715636,0.216230192,-0.452093203,0.597022258,-0.087275087,-0.077502105,7.396456302,2.315665136,,
297,4.93333,1.185552444,0.211234362,-0.459836739,0.595876084,-0.086888172,-0.076888047,7.35245597,2.420737739,,
298,4.95,1.19168851,0.202477064,-0.406362385,0.594484128,-0.085493372,-0.075506127,7.238447118,2.841028147,,
299,4.96667,1.201204377,0.192485405,-0.332798791,0.59360666,-0.08234544,-0.072338164,6.947927045,2.841028147,,
300,4.98333,1.180829262,0.19,-0.277062552,0.591979726,-0.079218425,-0.068680025,6.617728919,2.700931344,,
301,5,1.150556913,0.19,-0.227229149,0.589359839,-0.077362661,-0.066829479,6.469326439,2.841028147,,
302,5.01667,1.154522618,0.193744787,-0.225609883,0.586257037,-0.076516278,-0.066260777,6.448400072,3.01614915,,
303,5.03333,1.169926427,0.198740617,-0.24009779,0.584670334,-0.075923926,-0.065442725,6.38658988,3.191270152,,
304,5.05,1.171540967,0.196263553,-0.233848415,0.582348645,-0.07360192,-0.063620995,6.234779136,2.455761939,,
305,5.06667,1.168507784,0.191267723,-0.220609466,0.580289783,-0.07154193,-0.061811171,6.080092636,2.210592534,,
306,5.08333,1.168448211,0.193728107,-0.226570267,0.578491178,-0.070233465,-0.06076499,5.996386931,3.296342754,,
307,5.1,1.169399797,0.198723937,-0.239059842,0.577442383,-0.069423968,-0.06022521,5.954221096,2.876052347,,
308,5.11667,1.167251579,0.196280234,-0.220768349,0.577626614,-0.068130827,-0.058692943,5.801941073,2.525810341,,
309,5.13333,1.164039974,0.191284404,-0.191917431,0.578298569,-0.065140449,-0.055929601,5.524126508,3.296342754,,
310,5.15,1.162684082,0.182577148,0.005525021,0.579453544,-0.062655043,-0.053184029,5.244090228,3.226294353,,
311,5.16667,1.161970392,0.172585488,0.26131151,0.580601115,-0.059701386,-0.049716254,4.894237766,2.630882943,,
312,5.18333,1.155834326,0.173703086,0.289450792,0.580530786,-0.057973195,-0.048482957,4.773971424,3.086197551,,
313,5.2,1.147805314,0.178698916,0.238118641,0.580460906,-0.056256011,-0.047257514,4.654400449,3.331366954,,
314,5.21667,1.150288733,0.176305254,0.246456631,0.580150893,-0.055748663,-0.046039853,4.53739279,3.401415355,,
315,5.23333,1.156474046,0.171309425,0.275807131,0.580802101,-0.054527443,-0.044829898,4.413691279,3.156245952,,
316,5.25,1.164239247,0.184745621,0.270321101,0.581927317,-0.053075654,-0.043384865,4.263727379,3.261318553,,
317,5.26667,1.17256563,0.204728941,0.252461009,0.581139005,-0.051395472,-0.041706972,4.104944645,3.401415355,,
318,5.28333,1.160224791,0.21,0.273496455,0.579880516,-0.049252264,-0.03931603,3.878730736,3.331366954,,
319,5.3,1.140479368,0.21,0.308467264,0.578629892,-0.046414331,-0.036699595,3.629123138,3.226294353,,
320,5.31667,1.13812145,0.20266055,0.309401376,0.57762314,-0.042182253,-0.032181966,3.188907042,3.261318553,,
321,5.33333,1.142046745,0.192668891,0.298035863,0.574975218,-0.038680182,-0.02888711,2.87615703,3.05117335,,
322,5.35,1.150243655,0.19,0.309828607,0.571874457,-0.035901339,-0.026327264,2.635852652,2.946100749,,
323,5.36667,1.159997418,0.19,0.330061718,0.569026729,-0.032207145,-0.022595881,2.274003484,2.105519931,,
324,5.38333,1.160444617,0.186346956,0.347372394,0.566896048,-0.02783846,-0.017940512,1.812629827,2.385713538,,
325,5.4,1.157470908,0.181351126,0.363608841,0.565475813,-0.025118446,-0.015201791,1.53992215,2.665907144,,
326,5.41667,1.145862723,0.18,0.347225188,0.562673779,-0.022415068,-0.012715109,1.294530072,1.825326324,,
327,5.43333,1.131053656,0.18,0.318748957,0.560119872,-0.018807042,-0.009070732,0.927782131,2.49078614,,
328,5.45,1.140140693,0.18,0.333181818,0.558042168,-0.013384287,-0.003577638,0.367321249,2.350689337,,
329,5.46667,1.158161365,0.18,0.36365638,0.555977056,-0.00936772,0.000483264,0.049802335,1.68522952,,
330,5.48333,1.159942313,0.18,0.372634904,0.554611263,-0.004919032,0.004984519,0.514926853,2.245616735,,
331,5.5,1.155600699,0.18,0.373509174,0.55302544,-0.000952159,0.008995168,0.931855353,2.455761939,,
332,5.51667,1.155137317,0.18,0.376464762,0.55122157,0.00435184,0.014136977,1.469121734,2.420737739,,
333,5.53333,1.156148378,0.18,0.380211635,0.54920161,0.010302516,0.020169428,2.103242156,2.630882943,,
334,5.55,1.155138806,0.183611343,0.351636989,0.547419924,0.016443137,0.025706524,2.688601641,2.876052347,,
335,5.56667,1.153354581,0.188607173,0.310671184,0.546325463,0.020973607,0.030523701,3.197842712,2.911076548,,
336,5.58333,1.150369355,0.19,0.32041764,0.544787756,0.023459994,0.033029217,3.469463369,3.366391155,,
337,5.6,1.146919854,0.19,0.34976814,0.542586531,0.026825548,0.036658067,3.865126323,3.471463756,,
338,5.61667,1.159432364,0.200783987,0.336252294,0.540398292,0.032176541,0.042081189,4.45267641,3.786681559,,
339,5.63333,1.178166726,0.215771476,0.306027523,0.537777152,0.036829592,0.046340947,4.925084485,3.121221751,,
340,5.65,1.183110826,0.22,0.3131005,0.534504687,0.040569337,0.050350092,5.381355945,4.557213963,,
341,5.66667,1.182635033,0.22,0.33483236,0.532137692,0.049587758,0.059285119,6.357071086,4.136923562,,
342,5.68333,1.178496068,0.216422018,0.333754587,0.530005435,0.059654653,0.0690653,7.424408927,4.031850961,,
343,5.7,1.172905497,0.211426188,0.323638032,0.526123216,0.066149868,0.075657359,8.183126367,4.802383363,,
344,5.71667,1.171267028,0.206430359,0.31557402,0.522922471,0.070418075,0.079758059,8.672127353,4.487165563,,
345,5.73333,1.171207554,0.201434529,0.308330067,0.519302185,0.074006701,0.083612688,9.146675377,4.977504363,,
346,5.75,1.158683526,0.203561301,0.304024187,0.515484375,0.078009991,0.087666827,9.651770368,5.642964159,,
347,5.76667,1.141138647,0.208557131,0.300901793,0.511688506,0.081990274,0.091697666,10.15990418,5.713012558,,
348,5.78333,1.140470332,0.21,0.28054754,0.508565807,0.08573132,0.095484949,10.63367915,5.327746361,,
349,5.8,1.146655646,0.21,0.253195371,0.503945322,0.08837195,0.097931627,10.99721499,5.50286736,,
350,5.81667,1.142080504,0.21,0.247288157,0.49870346,0.087769638,0.097514751,11.06382158,5.50286736,,
351,5.83333,1.133099905,0.21,0.250160759,0.493060805,0.086741584,0.096007353,11.01859102,5.853109357,,
352,5.85,1.1626816,0.20292744,-0.732616347,0.488523512,0.088501015,0.09777788,11.31818472,5.923157756,,
353,5.86667,1.208179336,0.19293578,-2.122206422,0.484439997,0.091103983,0.100190435,11.68499915,5.888133557,,
354,5.88333,1.196600044,0.19705588,-1.532886781,0.479098674,0.092202908,0.10107228,11.91263559,5.853109357,,
355,5.9,1.16127239,0.20704754,-0.120190992,0.474000227,0.090749611,0.099787948,11.88847592,5.607939959,,
356,5.91667,1.154017733,0.21,0.302617389,0.469779436,0.09374756,0.102605632,12.32062374,7.043932138,,
357,5.93333,1.15853777,0.21,0.31023603,0.464947184,0.099893541,0.108631299,13.15080605,6.063254555,,
358,5.95,1.160842369,0.206488741,0.31188553,0.459297491,0.106636475,0.115480661,14.1132714,6.833786942,,
359,5.96667,1.162210274,0.201492911,0.311011259,0.452626665,0.117748027,0.126780111,15.64748685,6.693690145,,
360,5.98333,1.187931808,0.196497081,-0.695901376,0.444733271,0.12796109,0.136738187,17.09062738,6.553593347,,
361,6,1.224032626,0.191501251,-2.131577982,0.435836781,0.133944647,0.142177902,18.06727005,7.289101532,,
362,6.01667,1.202348088,0.186505421,-1.556473937,0.427824366,0.138646761,0.146315919,18.88068628,7.534270926,,
363,6.03333,1.155839291,0.181509591,-0.117550042,0.419439593,0.143945563,0.151699433,19.88362378,7.289101532,,
364,6.05,1.127425732,0.183486239,0.322915138,0.411931245,0.150870842,0.158739795,21.07442144,7.74441612,,
365,6.06667,1.106847671,0.188482068,0.331033361,0.405706246,0.155900915,0.163639512,21.966429,7.779440319,,
366,6.08333,1.094260495,0.183044204,0.333326105,0.399308682,0.155964104,0.163900348,22.31620179,7.674367722,,
367,6.1,1.085160948,0.173052544,0.333076314,0.394387382,0.156232202,0.164159767,22.59902729,7.954561314,,
368,6.11667,1.085396163,0.17,0.333,0.389492756,0.160388068,0.168379435,23.37904112,8.129682308,,
369,6.13333,1.089737778,0.17,0.333,0.385443846,0.167175323,0.175279576,24.45354206,8.584996893,,
370,6.15,1.09671651,0.17,0.339316722,0.381621026,0.172704435,0.18069083,25.33673013,9.145384071,,
371,6.16667,1.10486447,0.17,0.348434112,0.378022473,0.17576728,0.18421155,25.98012102,8.65504529,,
372,6.18333,1.101420628,0.17,0.352803795,0.374646382,0.1780037,0.18647576,26.46127731,10.05601323,,
373,6.2,1.092796874,0.17,0.355051918,0.370883096,0.1854791,0.19428232,27.64721447,10.02098903,,
374,6.21667,1.09725416,0.166555463,0.379172852,0.366331546,0.194123156,0.202867933,28.97690868,8.795142085,,
375,6.23333,1.107602665,0.161559633,0.413144495,0.36160266,0.200109728,0.208952361,30.02150104,9.355529262,,
376,6.25,1.107560765,0.163436197,0.41309779,0.358506956,0.201456442,0.210514671,30.42138292,9.880892238,,
377,6.26667,1.102802832,0.168432027,0.397610717,0.35542763,0.201996741,0.210847452,30.6773459,9.110359873,,
378,6.28333,1.092984729,0.17,0.402262302,0.353764212,0.205324318,0.21462959,31.24528812,9.460601858,,
379,6.3,1.080852,0.17,0.41612573,0.353704949,0.207640529,0.217176988,31.55017791,9.495626056,,
380,6.31667,1.094121391,0.176839033,0.407591326,0.355038306,0.203005876,0.212643078,30.9186552,9.740795445,,
381,6.33333,1.11910054,0.186830692,0.388732068,0.357356587,0.193056785,0.202493358,29.53772548,9.775819643,,
382,6.35,1.113744589,0.186588824,0.389145955,0.362234978,0.185723423,0.195209051,28.32030365,10.26615842,,
383,6.36667,1.094296537,0.181592994,0.398513136,0.368469394,0.180985354,0.190567406,27.3473963,10.37123101,,
384,6.38333,1.103489019,0.166388657,0.449905338,0.374277753,0.177841411,0.187348775,26.590751,10.44127941,,
385,6.4,1.126089201,0.146405338,0.520971018,0.380056017,0.175300799,0.184944121,25.94863478,10.546352,,
386,6.41667,1.182513106,0.136605505,0.759979358,0.386783508,0.171602267,0.180961413,25.07312057,10.5813762,,
387,6.43333,1.254893165,0.131609675,1.07821372,0.395624764,0.169090832,0.178585617,24.29448843,10.33620682,,
388,6.45,1.272973808,0.133386155,1.187353003,0.403056888,0.166786481,0.176419823,23.63921274,9.985964833,,
389,6.46667,1.265242166,0.138381985,1.197094871,0.40792485,0.164106599,0.173476013,23.03833365,9.18040827,,
390,6.48333,1.25103638,0.160266889,1.256828399,0.41315554,0.160667712,0.169563379,22.31376235,9.460601858,,
391,6.5,1.233729398,0.190241868,1.340508549,0.419519464,0.157631741,0.166455805,21.64205488,10.75649719,,
392,6.51667,1.225287343,0.189891576,1.350060259,0.426043829,0.157686345,0.166496444,21.34538496,10.12606163,,
393,6.53333,1.221124151,0.174904087,1.323832152,0.431381043,0.164258728,0.172981051,21.85047097,9.285480865,,
394,6.55,1.217681203,0.166638866,1.167780234,0.435348271,0.174239833,0.183133713,22.81455521,9.600698651,,
395,6.56667,1.214588546,0.161643036,0.948588198,0.438338626,0.178829827,0.187406346,23.14854056,9.530650254,,
396,6.58333,1.21093709,0.16,0.872979566,0.442840998,0.182064887,0.190494641,23.2756767,9.145384071,,
397,6.6,1.207011796,0.16,0.867733945,0.447891962,0.186042812,0.194727309,23.49766986,9.600698651,,
398,6.61667,1.232071766,0.163344454,0.816585696,0.453107537,0.194165512,0.203181041,24.15226655,9.600698651,,
399,6.63333,1.271443663,0.168340284,0.74277231,0.457349766,0.200736944,0.209669016,24.62877971,9.600698651,,
400,6.65,1.296517932,0.163327773,0.759284195,0.461759817,0.2072756,0.216316501,25.10126142,9.390553461,,
401,6.66667,1.314479129,0.153336113,0.820732902,0.466713461,0.21415751,0.222930914,25.53199629,9.565674453,,
402,6.68333,1.294329401,0.15,0.800734362,0.472018608,0.221754972,0.230467086,26.02433577,9.63572285,,
403,6.7,1.255076453,0.15,0.739910133,0.477297492,0.228193049,0.237585061,26.4628106,9.355529262,,
404,6.71667,1.216890464,0.15,0.689542118,0.482176078,0.236091338,0.245427783,26.97610896,9.18040827,,
405,6.73333,1.179243318,0.15,0.644454754,0.486284016,0.242090306,0.251526314,27.34988495,9.460601858,,
406,6.75,1.169385698,0.153311093,0.597297957,0.490930354,0.249730053,0.259107202,27.82455926,9.84586804,,
407,6.76667,1.173667838,0.158306922,0.549088198,0.497411304,0.259183644,0.268536702,28.36321323,9.775819643,,
408,6.78333,1.167963084,0.166605505,0.336401376,0.503304708,0.26674424,0.276038929,28.74269399,9.740795445,,
409,6.8,1.157138786,0.176597164,0.039399291,0.508430032,0.268372715,0.277687181,28.64186521,9.950940635,,
410,6.81667,1.158982287,0.189883236,-0.123684946,0.514267948,0.268523041,0.278017006,28.39597942,9.355529262,,
411,6.83333,1.167368144,0.204870726,-0.217606547,0.521732945,0.270872621,0.280399442,28.25530166,10.546352,,
412,6.85,1.181504627,0.203427857,-0.287621977,0.530629714,0.268272846,0.2775541,27.61251423,11.21181177,,
413,6.86667,1.198633186,0.193436197,-0.345198916,0.539117409,0.260029795,0.269147175,26.53005165,10.30118262,,
414,6.88333,1.206279737,0.203110926,-0.434651793,0.547564199,0.253464529,0.263005524,25.65586178,10.44127941,,
415,6.9,1.208956075,0.223094245,-0.540813178,0.555788213,0.24638612,0.255598744,24.69699864,11.14176337,,
416,6.91667,1.206144505,0.23,-0.606597581,0.563427593,0.239160527,0.248596502,23.8081146,11.03669078,,
417,6.93333,1.200434986,0.23,-0.651060467,0.572480783,0.233234408,0.242548094,22.96135403,10.40625521,,
418,6.95,1.197054788,0.223477898,-0.669271893,0.581490761,0.228237922,0.237813942,22.24322959,10.23113422,,
419,6.96667,1.194913718,0.213486239,-0.673518349,0.588292649,0.225423307,0.234934228,21.76925979,10.23113422,,
420,6.98333,1.192191807,0.223010842,-0.675813178,0.5938022,0.223877953,0.233347473,21.45342328,10.37123101,,
421,7,1.189158624,0.242994162,-0.677062135,0.599465216,0.222697898,0.231768239,21.13774793,10.05601323,,
422,7.01667,1.18879046,0.24675563,-0.669145746,0.605638914,0.222951939,0.232015373,20.96143248,9.810843842,,
423,7.03333,1.189860995,0.2417598,-0.656281485,0.611068571,0.22587693,0.23516472,21.04881034,9.915916436,,
424,7.05,1.196864252,0.24,-0.642284612,0.616294367,0.231098571,0.240471656,21.31521243,9.670747048,,
425,7.06667,1.207093808,0.24,-0.62767181,0.621139848,0.238955301,0.248282207,21.78759302,9.390553461,,
426,7.08333,1.208562493,0.23677231,-0.607652627,0.626140108,0.245713881,0.25533543,22.18528145,9.355529262,,
427,7.1,1.205231939,0.23177648,-0.58467181,0.630054644,0.249793703,0.259479449,22.38364819,9.460601858,,
428,7.11667,1.193891338,0.223561301,-0.5863995,0.634480872,0.254206639,0.263783495,22.57495024,9.145384071,,
429,7.13333,1.178130684,0.213569641,-0.601761676,0.637124153,0.25859905,0.26842538,22.84607191,9.215432468,,
430,7.15,1.164166667,0.21,-0.615919725,0.639227687,0.262971078,0.272688698,23.10265297,9.285480865,,
431,7.16667,1.151201299,0.21,-0.629408465,0.641496902,0.265049888,0.274973169,23.20205579,9.740795445,,
432,7.18333,1.151466003,0.206797331,-0.65306568,0.643930651,0.267119097,0.277069399,23.28116164,11.17678757,,
433,7.2,1.159138171,0.201801501,-0.68241618,0.647575466,0.271963388,0.28181517,23.51795576,10.75649719,,
434,7.21667,1.162969538,0.203194329,-0.682298999,0.650855103,0.277827238,0.287423483,23.82668555,9.985964833,,
435,7.23333,1.164634815,0.208190158,-0.665562969,0.652381589,0.282278267,0.291947269,24.10899212,10.6164004,,
436,7.25,1.168575797,0.213185988,-0.659818599,0.654421327,0.286708925,0.296450352,24.37034407,10.72147299,,
437,7.26667,1.173809524,0.218181818,-0.660318182,0.656624769,0.290946903,0.30058155,24.59677243,9.915916436,,
438,7.28333,1.176092577,0.210467056,-0.640242494,0.657609812,0.294649404,0.304343405,24.83481327,9.705771246,,
439,7.3,1.176687319,0.195479566,-0.608394078,0.657384763,0.298678406,0.307913299,25.09798256,9.565674453,,
440,7.31667,1.190110211,0.183661384,-0.567196205,0.657504415,0.302689137,0.311815935,25.37225307,9.285480865,,
441,7.33333,1.210926169,0.173669725,-0.520610092,0.657452074,0.304631055,0.313786127,25.51402533,8.970263078,,
442,7.35,1.207056476,0.176321935,-0.193725188,0.657228905,0.304688676,0.31401064,25.53752482,8.760117886,,
443,7.36667,1.188857381,0.186313595,0.295866138,0.657006742,0.307638057,0.31683345,25.74511948,6.763738543,,
444,7.38333,1.174186227,0.19,0.477761051,0.657296463,0.312611021,0.322237041,26.11622432,4.697310763,,
445,7.4,1.161577704,0.19,0.479759383,0.657075144,0.318408464,0.328133932,26.53688687,3.541512157,,
446,7.41667,1.152787243,0.183711426,0.44740638,0.656515749,0.322152243,0.331766822,26.80951481,2.245616735,,
447,7.43333,1.146245085,0.173719766,0.394825271,0.65494392,0.32318171,0.332635654,26.92529441,0.879672894,,
448,7.45,1.172182374,0.176271893,0.374622811,0.65169131,0.323870143,0.332986544,27.06510019,0.599479284,,
449,7.46667,1.21738274,0.186263553,0.373623645,0.646432318,0.32573047,0.335045641,27.39769129,-0.030956343,,
450,7.48333,1.24035476,0.186872394,0.377315888,0.642708915,0.331099593,0.340848755,27.93841404,0.109140463,,
451,7.5,1.250049049,0.181876564,0.383810467,0.645372995,0.350983345,0.36177579,29.27361802,0.284261471,,
452,7.51667,1.247192005,0.183119266,0.334548165,0.653545817,0.345601723,0.356284542,28.59728293,-0.206077351,,
453,7.53333,1.236784026,0.188115096,0.251742285,0.651834383,0.329096902,0.339462973,27.50964466,0.424358277,,
454,7.55,1.235968069,0.186889074,0.203234362,0.638638339,0.323953044,0.334383098,27.63599556,0.284261471,,
455,7.56667,1.240963898,0.181893244,0.175507506,0.62633111,0.314193769,0.323926238,27.34712389,0.249237269,,
456,7.58333,1.245922793,0.195512927,-0.016889074,0.618554983,0.294064591,0.303245311,26.11630874,0.529430881,,
457,7.6,1.250859148,0.220492077,-0.3097696,0.611640122,0.287876485,0.296765876,25.88251661,0.144164665,,
458,7.61667,1.259073931,0.22381151,-0.390849041,0.604425188,0.302285266,0.310764833,27.20993356,0.389334075,,
459,7.63333,1.269303487,0.21381985,-0.341765013,0.598724304,0.311376948,0.31968513,28.09971138,0.249237269,,
460,7.65,1.266013841,0.213085905,-0.351313178,0.597650931,0.292247764,0.30019423,26.66993186,-0.346174157,,
461,7.66667,1.254356905,0.218081735,-0.397149917,0.595598031,0.270422047,0.278289669,25.04405566,1.545132716,,
462,7.68333,1.257648139,0.229232694,-0.436216013,0.584715555,0.31215118,0.32112223,28.77532309,-0.065980544,,
463,7.7,1.270256662,0.244220183,-0.471061927,0.577473074,0.33758462,0.346856736,30.99095294,0.634503485,,
464,7.71667,1.272890206,0.25,-0.487876147,0.56798015,0.327335175,0.33640998,30.63791088,-0.030956343,,
465,7.73333,1.269262282,0.25,-0.49337156,0.557552242,0.315508845,0.324522104,30.20145461,0.704551888,,
466,7.75,1.261698936,0.246939116,-0.475298165,0.548304903,0.313114105,0.32174654,30.4045058,0.914697095,,
467,7.76667,1.251647802,0.241943286,-0.442325688,0.540878271,0.316701207,0.325394465,31.03127891,0.844648693,,
468,7.78333,1.245557707,0.236947456,-0.428507923,0.534614375,0.313347833,0.321972677,31.05854522,1.68522952,,
469,7.8,1.241989257,0.231951626,-0.426884279,0.528377135,0.308883772,0.317419541,30.99510219,1.895374726,,
470,7.81667,1.233854502,0.226955796,-0.435382611,0.525223381,0.317107645,0.325463965,31.785158,1.965423128,,
471,7.83333,1.222792307,0.221959967,-0.4503701,0.517426926,0.332977968,0.341624676,33.43429015,1.545132716,,
472,7.85,1.220982267,0.216964137,-0.436365096,0.49764735,0.334409203,0.342914734,34.56962962,1.089818102,,
473,7.86667,1.225145459,0.211968307,-0.40364241,0.474114195,0.311772272,0.319689075,33.99127895,1.0547939,,
474,7.88333,1.213810616,0.21,-0.375461009,0.458657123,0.288435573,0.296075274,32.84330975,1.860350525,,
475,7.9,1.192399917,0.21,-0.350232068,0.452498872,0.282334614,0.290179198,32.67130552,1.755277922,,
476,7.91667,1.182562751,0.219057548,-0.349383028,0.452880153,0.279584578,0.287372521,32.39693673,2.700931344,,
477,7.93333,1.180302732,0.234045038,-0.364495413,0.455637918,0.273685681,0.281519322,31.71015823,2.665907144,,
478,7.95,1.174637595,0.227956631,-0.345961635,0.453796146,0.269703675,0.27745744,31.4422107,4.066875161,,
