Frame,Timestamp,unity_x,unity_y,unity_z,X(accel),Y(accel),Z(accel),Angles,loadcell(N),,,
495,8.23333,1.178854151,0.174123539,-0.183397835,0.139594568,0.777205555,-0.085368246,31.44762845,1.914129155,,,
496,8.25,1.186748065,0.171736227,-0.161836394,0.136320714,0.761716231,-0.090402508,33.55076442,1.739008152,,,
497,8.26667,1.183208529,0.181719533,-0.189819902,0.130320918,0.745682424,-0.095880043,36.34275719,1.739008152,,,
498,8.28333,1.179583852,0.19,-0.21243689,0.12024477,0.761954321,-0.101798187,40.25096444,1.213645144,,,
499,8.3,1.175545151,0.19,-0.208957859,0.109754238,0.786016537,-0.107538779,44.41584825,1.213645144,,,
500,8.31667,1.173578085,0.188330551,-0.203695553,0.102330793,0.806364361,-0.11371717,48.0168686,1.739008152,,,
501,8.33333,1.181927758,0.178347245,-0.189552537,0.098559941,0.827684363,-0.116345827,49.73109268,1.914129155,,,
502,8.35,1.186283958,0.17081803,-0.177132342,0.099625169,0.83750709,-0.116057768,49.35687301,1.949153355,,,
503,8.36667,1.170265291,0.175809683,-0.173502049,0.102941571,0.84144604,-0.114396932,48.01712347,1.703983952,,,
504,8.38333,1.157036728,0.18,-0.170928062,0.104143966,0.842976273,-0.115332718,47.91836812,1.318717746,,,
505,8.4,1.158398088,0.18,-0.173877675,0.099500745,0.84211207,-0.119762056,50.27950996,1.984177556,,,
506,8.41667,1.161892245,0.181569282,-0.178170689,0.092932727,0.841698216,-0.125084448,53.38913216,2.159298558,,,
507,8.43333,1.176821824,0.191552588,-0.189666616,0.087882327,0.842772856,-0.128416961,55.61415782,2.159298558,,,
508,8.45,1.186983154,0.198464107,-0.197218091,0.084489486,0.84503043,-0.128864373,56.74928469,1.844080754,,,
509,8.46667,1.170919108,0.188480801,-0.183075075,0.081258541,0.845353805,-0.130366064,58.06427828,1.178620943,,,
510,8.48333,1.158078616,0.18,-0.167418172,0.078188541,0.844049964,-0.133216977,59.59020857,1.283693545,,,
511,8.5,1.163433298,0.18,-0.143216219,0.075426555,0.842603692,-0.136357298,61.05065898,1.528862949,,,
512,8.51667,1.168701169,0.180734558,-0.123521779,0.07356167,0.843077144,-0.136785744,61.7291893,2.36944376,,,
513,8.53333,1.173465928,0.18572621,-0.129950422,0.071409172,0.845165213,-0.135865332,62.27412826,2.719685762,,,
514,8.55,1.177336622,0.189282137,-0.133431477,0.069412182,0.845925184,-0.134799097,62.75467483,2.509540561,,,
515,8.56667,1.175884504,0.184290484,-0.119364092,0.068304112,0.8412661,-0.135377179,63.22692187,3.210024563,,,
516,8.58333,1.174100926,0.180701169,-0.105817271,0.06676059,0.835894548,-0.135655387,63.79664584,3.210024563,,,
517,8.6,1.170289118,0.185692821,-0.09545581,0.065515621,0.832001898,-0.134298669,63.99524987,3.490218163,,,
518,8.61667,1.166931553,0.189315526,-0.085519553,0.06398342,0.827978713,-0.132354196,64.1996836,4.08562956,,,
519,8.63333,1.166432387,0.184323873,-0.078258967,0.063914448,0.821065895,-0.129677399,63.7625712,4.786113552,,,
520,8.65,1.16399059,0.18,-0.073497496,0.063700287,0.81185999,-0.128487644,63.62917702,5.766791134,,,
521,8.66667,1.148970253,0.18,-0.084917792,0.063341772,0.805293935,-0.125533722,63.22541422,6.29215412,,,
522,8.68333,1.137720291,0.18,-0.093605504,0.063998911,0.801930275,-0.119501747,61.82881731,6.9225897,,,
523,8.7,1.151606162,0.18,-0.084075985,0.061182635,0.793678473,-0.116429417,62.27846873,7.693122071,,,
524,8.71667,1.161876005,0.178731219,-0.072287651,0.061841383,0.782436795,-0.114980858,61.72682829,8.113412453,,,
525,8.73333,1.147309455,0.168747913,-0.044984823,0.058031418,0.766499114,-0.115878173,63.39843773,9.514380381,,,
526,8.75,1.135898771,0.159382304,-0.020845348,0.05380452,0.753775088,-0.115020139,64.93058399,10.07476755,,,
527,8.76667,1.146835028,0.154390651,-0.019105833,0.051028887,0.746106166,-0.112853885,65.66905148,10.10979174,,,
528,8.78333,1.157918804,0.150601002,0.001738251,0.048550256,0.739894079,-0.110695821,66.31814791,10.42500952,,,
529,8.8,1.170080285,0.155592654,0.162151819,0.045652027,0.732850345,-0.107674888,67.02401415,10.53008212,,,
530,8.81667,1.178804978,0.159415693,0.308825315,0.044762719,0.724552925,-0.104665333,66.84482793,11.05544508,,,
531,8.83333,1.161606465,0.15442404,0.351859412,0.046298342,0.715576804,-0.101956338,65.57721571,10.88032409,,,
532,8.85,1.145992108,0.152838063,0.395719128,0.052093576,0.709043477,-0.096803527,61.71365404,10.95037249,,,
533,8.86667,1.142724844,0.177796327,0.446013811,0.049352334,0.698291206,-0.094839809,62.50862584,11.96607421,,,
534,8.88333,1.148227197,0.199449082,0.47562402,0.043221797,0.685602572,-0.093890116,65.28128158,11.79095322,,,
535,8.9,1.224417969,0.194457429,0.338504831,0.044890218,0.676343347,-0.089211826,63.28906048,12.17621939,,,
536,8.91667,1.298704963,0.188397329,0.212871452,0.048104746,0.667399922,-0.083691301,60.1102323,12.70158235,,,
537,8.93333,1.3571073,0.173422371,0.183072798,0.051025609,0.658630138,-0.078620328,57.01590828,12.63153396,,,
538,8.95,1.40984034,0.159482471,0.157829969,0.054779211,0.653116001,-0.073139937,53.16809476,12.52646136,,,
539,8.96667,1.41356139,0.154490818,0.171972985,0.068061762,0.653357182,-0.063262944,42.90725042,11.86100162,,,
540,8.98333,1.415971164,0.15,0.184537613,0.076252451,0.64815241,-0.055840159,36.21555734,12.49143717,,,
541,9,1.40662316,0.15,0.18294936,0.076722915,0.63739247,-0.053271229,34.77351201,12.28129199,,,
542,9.01667,1.394211868,0.15048414,0.177524662,0.07398175,0.626533059,-0.052270389,35.24238496,12.00109841,,,
543,9.03333,1.353280316,0.155475793,0.136381343,0.071111358,0.615574725,-0.050990362,35.64239544,12.42138877,,,
544,9.05,1.306934891,0.160934891,0.092865382,0.068112452,0.604240829,-0.049856207,36.20297292,12.35134038,,,
545,9.06667,1.208190924,0.170918197,0.026385643,0.070537492,0.595853555,-0.046612482,33.4574669,12.80665494,,,
546,9.08333,1.119326605,0.18,-0.034978752,0.075308848,0.590534829,-0.041833387,29.05177736,12.94675173,,,
547,9.1,1.12999059,0.18,-0.044810796,0.080339365,0.586200348,-0.037212135,24.85295022,13.12187271,,,
548,9.11667,1.140540143,0.179565943,-0.052742197,0.091011009,0.58477089,-0.029664675,18.05317221,11.61583224,,,
549,9.13333,1.149888147,0.17457429,-0.040716851,0.111150975,0.588015927,-0.017808069,9.102295663,11.47573545,,,
550,9.15,1.158500076,0.17,-0.030051095,0.126541668,0.588233358,-0.007530498,3.40565692,11.65085644,,,
551,9.16667,1.15904462,0.17,-0.034286437,0.149427287,0.596249581,0.005358116,2.053614097,10.21486434,,,
552,9.18333,1.159447109,0.169599332,-0.042249203,0.177163467,0.603280701,0.019034905,6.13248244,10.24988854,,,
553,9.2,1.158221885,0.164607679,-0.092922042,0.194129927,0.595016276,0.027662637,8.109794076,9.759549766,,,
554,9.21667,1.156026256,0.160767947,-0.138067992,0.200521422,0.586645537,0.031684496,8.97909958,9.654477172,,,
555,9.23333,1.142185764,0.170751252,-0.116891283,0.203209891,0.591074837,0.034584844,9.658776893,9.619452974,,,
556,9.25,1.129871149,0.180367279,-0.100511458,0.205344495,0.5820632,0.038027306,10.49162478,9.584428776,,,
557,9.26667,1.136768705,0.185358932,-0.14452876,0.204076221,0.563473062,0.039251278,10.88711109,9.234186796,,,
558,9.28333,1.143009713,0.189649416,-0.183993778,0.191424931,0.546570891,0.029322208,8.708796341,9.024041608,,,
559,9.3,1.140559265,0.184657763,-0.163195224,0.168940169,0.506394855,0.027122553,9.120738713,8.918969013,,,
560,9.31667,1.139420094,0.18,-0.145948045,0.148967058,0.480095279,0.026850799,10.21765639,8.638775428,,,
561,9.33333,1.156573228,0.18,-0.178242525,0.135267778,0.465850892,0.026306206,11.00522985,8.708823824,,,
562,9.35,1.173928214,0.18,-0.21079653,0.130500959,0.452462073,0.029726686,12.83239149,7.132734893,,,
563,9.36667,1.194257854,0.18,-0.24717509,0.135828365,0.442334892,0.036681894,15.11281285,5.801815333,,,
564,9.38333,1.213349977,0.178797997,-0.282679466,0.141539292,0.433580424,0.042931601,16.87356384,4.540944155,,,
565,9.4,1.213123084,0.158831386,-0.304536854,0.144016691,0.426858641,0.046304577,17.82375578,3.315097163,,,
566,9.41667,1.212300197,0.140851419,-0.325736328,0.142074791,0.422158789,0.047087435,18.33659502,2.159298558,,,
567,9.43333,1.201590833,0.155826377,-0.336022158,0.135603514,0.417342507,0.045564768,18.57310313,1.703983952,,,
568,9.45,1.191410836,0.17,-0.346214904,0.129154983,0.411746674,0.043912235,18.77785065,1.108572542,,,
569,9.46667,1.19059402,0.17,-0.354761218,0.122729078,0.404845339,0.041590592,18.72055965,1.248669344,,,
570,9.48333,1.189358324,0.169749583,-0.363444124,0.116989267,0.396777643,0.041028769,19.32604462,1.073548341,,,
571,9.5,1.180191835,0.16475793,-0.374713158,0.11219692,0.387021502,0.042217536,20.62035034,1.108572542,,,
572,9.51667,1.171473668,0.160233723,-0.385939697,0.108347078,0.376508495,0.044207804,22.19645502,0.793354735,,,
573,9.53333,1.171882076,0.165225376,-0.396301158,0.107019095,0.371822087,0.042572029,21.69258569,1.073548341,,,
574,9.55,1.172602216,0.169131886,-0.409881874,0.111758248,0.355723543,0.040808137,20.05949052,1.528862949,,,
575,9.56667,1.180180452,0.149165275,-0.494286184,0.120427897,0.344270562,0.047064904,21.34625222,1.353741946,,,
576,9.58333,1.186216118,0.130801336,-0.571211362,0.129855517,0.342413418,0.053700016,22.46688777,1.56388715,,,
577,9.6,1.155358628,0.150767947,-0.469260636,0.136890539,0.353761331,0.058581695,23.16828716,1.458814548,,,
578,9.61667,1.125349218,0.169816361,-0.369891992,0.143377727,0.367679122,0.064642463,24.2684366,1.248669344,,,
579,9.63333,1.117544089,0.164824708,-0.338126929,0.150365176,0.378423427,0.069753751,24.88638013,1.03852414,,,
580,9.65,1.110839278,0.159499165,-0.308456265,0.158372035,0.380550433,0.074185314,25.0995347,1.388766147,,,
581,9.66667,1.135933677,0.144524207,-0.339313755,0.163877413,0.373844996,0.077147465,25.2093329,1.353741946,,,
582,9.68333,1.159867051,0.130601002,-0.36827035,0.165724316,0.366126091,0.078251849,25.27578418,1.59891135,,,
583,9.7,1.146389589,0.150567613,-0.335975869,0.16600774,0.363089751,0.07908896,25.47393813,1.318717746,,,
584,9.71667,1.133239945,0.17,-0.304596044,0.166419736,0.365486656,0.080054729,25.68946582,1.739008152,,,
585,9.73333,1.132014722,0.17,-0.306486821,0.168123525,0.36761759,0.081804979,25.9464721,2.194322758,,,
586,9.75,1.130924419,0.170116861,-0.307903071,0.171887102,0.365494958,0.085122135,26.34558832,2.334419559,,,
587,9.76667,1.135462286,0.175108514,-0.289524713,0.180148679,0.35747052,0.089605655,26.44567604,2.929830963,,,
588,9.78333,1.139840795,0.179899833,-0.272081247,0.188253542,0.350371003,0.09407395,26.55218867,4.01558116,,,
589,9.8,1.136437396,0.17490818,-0.300291648,0.188624341,0.346880158,0.09487573,26.70183516,5.626694337,,,
590,9.81667,1.133078009,0.170083472,-0.328034097,0.187711628,0.344167956,0.09645591,27.19643517,6.29215412,,,
591,9.83333,1.132306572,0.175075125,-0.328260991,0.188594128,0.340189025,0.099070474,27.71341708,7.027662297,,,
592,9.85,1.131532706,0.179933222,-0.32833308,0.189345857,0.335586645,0.101286982,28.14371049,7.72814627,,,
593,9.86667,1.130579754,0.174941569,-0.316988415,0.189329586,0.332779994,0.101941692,28.29958078,8.323557643,,,
594,9.88333,1.12965321,0.17,-0.305627814,0.188676551,0.329728886,0.102076961,28.41408034,9.1641384,,,
595,9.9,1.13133222,0.17,-0.292694896,0.186499906,0.326307818,0.100533565,28.32707546,10.35496113,,,
596,9.91667,1.132944756,0.17,-0.279917792,0.183568931,0.324922539,0.09899534,28.33716656,11.02042088,,,
597,9.93333,1.12468584,0.17,-0.290279253,0.181408107,0.324299747,0.098620211,28.53015218,11.58080804,,,
598,9.95,1.116453483,0.169983306,-0.300590631,0.181531737,0.321661465,0.100173035,28.89083889,12.1411952,,,
599,9.96667,1.116135832,0.164991653,-0.295977134,0.183802096,0.319535529,0.102361846,29.11401881,12.66655815,,,
600,9.98333,1.115818182,0.16,-0.291363636,0.183543054,0.317165311,0.102623085,29.21054571,13.68225986,,,
