Frame,Timestamp,unity_x,unity_y,unity_z,Vel_X,Vel_Y,Vel_Z
228.0,3.78333,0.9913999761706185,0.25,0.8362208090075065,5.382437506277247,-8.022498783512109,-8.161787985421864
229.0,3.8,0.9887236387465743,0.25,0.8522074645537956,5.398823698827121,-8.046067363275858,-8.185739768265972
230.0,3.81667,0.9929334961674414,0.2459549624687239,0.8663738532110096,5.415201128206341,-8.069738980842665,-8.209796749311488
231.0,3.83333,0.9987619643353589,0.2409591326105087,0.880112385321101,5.431597090306836,-8.093371666667041,-8.23380878553586
232.0,3.85,0.9961806465705549,0.24000000000000002,0.9029334862385326,5.448011426049451,-8.11676584707521,-8.25757813520989
233.0,3.86667,0.9916011358671908,0.24000000000000002,0.9279126355296086,5.464411593160732,-8.139912800924018,-8.28110139255478
234.0,3.88333,1.0011208745383058,0.24402835696413677,0.9194564220183488,5.480776213941886,-8.162959269450702,-8.304522526266876
235.0,3.9,1.0140267683386945,0.24902418682235195,0.9029701834862387,5.497137700415692,-8.185996786200786,-8.327940206277031
236.0,3.91667,1.015399042853171,0.25,0.9348246455379482,5.513517395894734,-8.208988244631062,-8.351316587141742
237.0,3.93333,1.013971662893681,0.25,0.9784132610508757,5.529920454186176,-8.231833533028299,-8.374544257479673
238.0,3.95,1.0136427181381307,0.24598832360300252,0.9858967889908258,5.54630440282741,-8.254533874572688,-8.397629827108405
239.0,3.96667,1.013583243973152,0.24099249374478732,0.9845229357798169,5.562653613264018,-8.277179647763106,-8.420675997624267
240.0,3.98333,1.0144769450732751,0.24800667222685577,0.9748421601334449,5.578989336835788,-8.299797423274338,-8.443699058547177
241.0,4.0,1.0156069542078718,0.25799833194328614,0.9631019599666388,5.595311685004411,-8.322387432492166,-8.466699200865506
242.0,4.01667,1.010696910123516,0.25600500417014177,0.9710371142618854,5.611620767855512,-8.34489291764534,-8.489608011441748
243.0,4.03333,1.0042737003058104,0.2510091743119266,0.9839013761467896,5.627895988807761,-8.367288774849602,-8.51241047260143
244.0,4.05,0.9981827117836297,0.25,1.0073302752293587,5.644132469084328,-8.389611867003506,-8.535138856389237
245.0,4.06667,0.9921758211207756,0.25,1.0334334862385326,5.660371597605156,-8.411903724853218,-8.55783025399311
246.0,4.08333,0.9938887565034358,0.25,1.0358657214345286,5.676598012553068,-8.434159504631227,-8.580495348097598
247.0,4.1,0.9975761547321185,0.25,1.0322437447873227,5.692827094974435,-8.45635411666105,-8.603087814826868
248.0,4.11667,0.995450375312761,0.25,1.0533348623853216,5.709058823443767,-8.478427383373846,-8.625561888424235
249.0,4.13333,0.9918224512490572,0.25,1.0808119266055045,5.72529822888915,-8.500385311048856,-8.647913386733357
250.0,4.15,0.9909771039358191,0.2460383653044204,1.0949184737281066,5.74153015423367,-8.522238849632004,-8.670158613047564
251.0,4.16667,0.9908581556058615,0.24104253544620521,1.105534612176814,5.757784730845992,-8.544038783131128,-8.692359473907452
252.0,4.18333,0.9910215854481907,0.24395329441201002,1.1071570058381988,5.774066771854887,-8.565835293372347,-8.714556867865495
253.0,4.2,0.9912594821081058,0.2489491242702252,1.1064076313594662,5.79036611593349,-8.587603626224121,-8.736725579594955
254.0,4.21667,0.991497378768021,0.25,1.1146330275229361,5.8066479561211635,-8.60930944521784,-8.758825604239398
255.0,4.23333,0.991735275427936,0.25,1.1252491659716426,5.8228976281031475,-8.630977826227033,-8.78090256016748
256.0,4.25,0.9901923229675522,0.25,1.1334049207673063,5.839115382215674,-8.652653145861182,-8.80299155405217
257.0,4.26667,0.9881702013582747,0.25,1.1408986655546287,5.855321047653386,-8.674276797812288,-8.825027879282711
258.0,4.28333,0.9907778307319588,0.2460717264386989,1.1541866138448704,5.871514717765124,-8.695785994072812,-8.846952529809217
259.0,4.3,0.9946436514555785,0.2410758965804837,1.1690492076730608,5.887720773747965,-8.717181615071143,-8.868761432647299
260.0,4.31667,0.9944962071567574,0.2439199332777315,1.1716620100083404,5.903948799036735,-8.738488647575121,-8.890475127248207
261.0,4.33333,0.9932472496922038,0.2489157631359467,1.1709126355296087,5.920184163818609,-8.75968854830338,-8.912079657277681
262.0,4.35,0.9893905635648754,0.2539115929941619,1.1958819849874907,5.9364124051607385,-8.780748625656427,-8.933541722552105
263.0,4.36667,0.9848110528615113,0.25890742285237706,1.227980191826523,5.952633577028576,-8.801669938902258,-8.954862402349924
264.0,4.38333,0.9889673934628063,0.26,1.243294412010009,5.968862031162881,-8.822520042141528,-8.976105670257907
265.0,4.4,0.9955690257754479,0.26,1.2539105504587156,5.98511195744266,-8.843346797072842,-8.997329957584489
266.0,4.41667,1.0036544342507647,0.26,1.2558605087572978,6.001378464600473,-8.864098514653584,-9.018482576622747
267.0,4.43333,1.0121592398427264,0.26,1.2553609257714762,6.017642577792201,-8.884705295208667,-9.039487505473398
268.0,4.45,1.0144177687755669,0.256113427856547,1.2781807756463728,6.033894924302958,-8.90519161557792,-9.060369677248364
269.0,4.46667,1.0148935620953972,0.25111759799833183,1.3076561718098425,6.050140269160449,-8.925614318244644,-9.081186993497115
270.0,4.48333,1.0141227808888356,0.2538782318598834,1.2942771059216007,6.0663879852485945,-8.94600174457597,-9.101963591997604
271.0,4.5,1.0129927717542395,0.25887406171809857,1.2685485821517923,6.082619481247781,-8.966312499866188,-9.122666771124898
272.0,4.51667,1.0148112514396916,0.26,1.2744564220183492,6.098844128910447,-8.986519478133696,-9.143268885775115
273.0,4.53333,1.0174875888637358,0.26,1.2895688073394505,6.1150665878015245,-9.006628031324555,-9.163775353664692
274.0,4.55,1.0271514952936969,0.25613844870725616,1.3291055045871554,6.131291466654324,-9.026702963652076,-9.184247489423129
275.0,4.56667,1.038867905794511,0.251142618849041,1.3758165137614675,6.147527900281564,-9.04683118071873,-9.204755233429644
276.0,4.58333,1.0524650502402797,0.25,1.4043211009174308,6.16378036490912,-9.06696685089502,-9.225270552584345
277.0,4.6,1.066619901505223,0.25,1.4274268140116761,6.180030572197178,-9.087014825371458,-9.245687300723686
278.0,4.61667,1.0757855752809882,0.2461551292743954,1.43236551292744,6.196278538327383,-9.106939635897158,-9.265983203708924
279.0,4.63333,1.0834577425632466,0.24115929941618022,1.4318659299416183,6.212515257707161,-9.126782626188104,-9.286186603120052
280.0,4.65,1.0785241669645336,0.24000000000000002,1.4393271476230192,6.2287542946278105,-9.146530938603517,-9.306302720780911
281.0,4.66667,1.0697814647126573,0.24000000000000002,1.4491939115929946,6.245004590270722,-9.166198636949353,-9.32632762845799
282.0,4.68333,1.0692420270860636,0.24382819015846538,1.4461405337781486,6.2612571391034635,-9.18578184260004,-9.346271033114784
283.0,4.7,1.0712046745303625,0.24882402001668058,1.439146371976647,6.2775030307224595,-9.20530774661353,-9.36615156963667
284.0,4.71667,1.0694838953095829,0.24618015012510427,1.4501055045871554,6.2937556068357114,-9.224754665506953,-9.385951681654747
285.0,4.73333,1.0666291353906032,0.24118432026688907,1.4665917431192654,6.3100192368667445,-9.244131954974703,-9.405685382543359
286.0,4.75,1.0687202629175103,0.24381150959132614,1.4597324854045042,6.326280641442084,-9.263483963625339,-9.425397815423786
287.0,4.76667,1.0723481869812141,0.2488073394495413,1.4456192660550458,6.342513523013799,-9.282810867020089,-9.445089127990531
288.0,4.78333,1.0628008459430476,0.25,1.4657345704753966,6.358704967995877,-9.302034431198043,-9.464670724166012
289.0,4.8,1.0491217879979344,0.25,1.496583819849876,6.374877038435851,-9.321107618254189,-9.48409914249965
290.0,4.81667,1.0515255768696135,0.2537948290241869,1.4984026271893243,6.391038548070225,-9.34008337425143,-9.503428315155809
291.0,4.83333,1.0590193216569368,0.25879065888240205,1.4910337781484573,6.407189569233284,-9.359031346206809,-9.522724794777083
292.0,4.85,1.0583090075062558,0.25621351125938274,1.5024080483736442,6.423321552193643,-9.377921648160658,-9.541971298375934
293.0,4.86667,1.0549784542674452,0.25121768140116757,1.5197685571309423,6.439426034462067,-9.3966947257985,-9.561098379511696
294.0,4.88333,1.0541216887088447,0.25,1.5229610091743113,6.455507483921621,-9.41541111727997,-9.580167703946469
295.0,4.9,1.0540622145438654,0.25,1.521587155963303,6.471600191986374,-9.434173276904898,-9.599283634254624
296.0,4.91667,1.0562017951467488,0.25,1.5226636780650553,6.487695577627894,-9.45299361242173,-9.618454491779543
297.0,4.93333,1.0590565550657294,0.25,1.524537114261885,6.503793622875869,-9.471757673864706,-9.637568027146136
298.0,4.95,1.0585080821319353,0.2537614678899084,1.5044059633027516,6.519868964974693,-9.490343739000238,-9.656504539801318
299.0,4.96667,1.0568428055125303,0.25875729774812356,1.477053794829024,6.535917545198291,-9.5087823683176,-9.67529940523893
300.0,4.98333,1.0524967234600262,0.2562468723936613,1.4808525854879067,6.551956325740118,-9.527179099527752,-9.694060070064172
301.0,5.0,1.047262996941896,0.25125104253544606,1.494965804837365,6.567997918095928,-9.545559220946277,-9.712803745212973
302.0,5.01667,1.0428317248500734,0.25,1.489512510425354,6.5840381353094655,-9.563860521457288,-9.731462829278396
303.0,5.03333,1.0386685333015606,0.25,1.4775225187656376,6.600076986427719,-9.582066955419712,-9.750016787903288
304.0,5.05,1.0363290837602763,0.25,1.4662798165137616,6.616110339346007,-9.600170889963877,-9.768466310434802
305.0,5.06667,1.0346043329758927,0.25,1.4552889908256887,6.632146485059873,-9.618164767052171,-9.786803698250365
306.0,5.08333,1.038471742324953,0.24627189324437043,1.4551096747289407,6.648177177205058,-9.636065706005784,-9.805042212735883
307.0,5.1,1.0442407363278918,0.24127606338615523,1.458606755629691,6.664222954832612,-9.65388657212924,-9.823199149501919
308.0,5.11667,1.046068549187815,0.24743953294411997,1.4494566305254382,6.680287807758557,-9.671656401991804,-9.841308235921453
309.0,5.13333,1.046544342507645,0.2574311926605503,1.4359678899082575,6.69636753864511,-9.689395829362581,-9.859386326840003
310.0,5.15,1.0413204456094367,0.2525771476230193,1.4336134278565476,6.712457990643278,-9.707105049755992,-9.87743362158555
311.0,5.16667,1.0341240716470073,0.24258548790658893,1.4351121768140118,6.728542902411096,-9.724772152198994,-9.895442097535131
312.0,5.18333,1.0369789308550776,0.24000000000000002,1.4334633027522934,6.744610203686914,-9.742409471750516,-9.91341609961829
313.0,5.2,1.0433426665078036,0.24000000000000002,1.430715596330275,6.760639894790411,-9.759989133924964,-9.931327260542863
314.0,5.21667,1.0502342229635802,0.24000000000000002,1.4330481651376148,6.776656272118631,-9.777459551057193,-9.949127128810867
315.0,5.23333,1.057311648596052,0.24000000000000002,1.4371697247706423,6.792643432288882,-9.794769625238631,-9.96675959692396
316.0,5.25,1.0602638111124343,0.24000000000000002,1.4000035446205175,6.808609528242987,-9.811948166690328,-9.984258082557332
317.0,5.26667,1.0617506652369038,0.24000000000000002,1.3481718098415343,6.824558664234255,-9.829126641067308,-10.001756499866744
318.0,5.28333,1.0593405218634575,0.24000000000000002,1.3430515012510427,6.840483027948219,-9.846360297406518,-10.019307107053935
319.0,5.3,1.0555341753048175,0.24000000000000002,1.3546668056713926,6.856390668112364,-9.863546506886879,-10.03681340353022
320.0,5.31667,1.0680668414154657,0.24000000000000002,1.3565573394495418,6.872250211686583,-9.880583599836193,-10.054171801016468
321.0,5.33333,1.0865038325588785,0.24000000000000002,1.3549336947456212,6.8880658798426255,-9.897499869382536,-10.071403130024137
322.0,5.35,1.0869826045514117,0.2363386155129274,1.3248427856547118,6.903837944254907,-9.914374012833337,-10.088587578305292
323.0,5.36667,1.0809162397235788,0.23134278565471222,1.2843765638031692,6.919593961640521,-9.931221831944503,-10.105733350835736
324.0,5.38333,1.0793292029071846,0.233653044203503,1.2620842368640532,6.93533791697846,-9.948004753968,-10.122809120688348
325.0,5.4,1.0793886770721635,0.2386488740617182,1.2464722685571303,6.951054387040547,-9.964680699527326,-10.13977598219405
326.0,5.41667,1.078016303268597,0.24000000000000002,1.2318625938281897,6.966728090096089,-9.9812349237792,-10.156614994037781
327.0,5.43333,1.0761131299892763,0.24000000000000002,1.2176244787322767,6.982363137602815,-9.997718063528065,-10.173377759661062
328.0,5.45,1.0713528138528132,0.23636363636363628,1.1460227272727253,6.997967442507055,-10.014210904888827,-10.190150490766742
329.0,5.46667,1.0655243456848964,0.23136780650542108,1.0529753961634676,7.0135526731650755,-10.030721018634663,-10.206944784461237
330.0,5.48333,1.0701048492791614,0.23362802335279412,1.0253231859883236,7.0291151290462786,-10.047183644974407,-10.22369852494124
331.0,5.5,1.0786096548711233,0.23862385321100932,1.0223256880733949,7.044662555927152,-10.063530817491415,-10.240338570413986
332.0,5.51667,1.0823313078358954,0.22914095079232655,1.0226763969974983,7.060191251206737,-10.079751888348266,-10.256846349598096
333.0,5.53333,1.0842344811152154,0.21415346121768097,1.024300041701418,7.075701327050311,-10.095922994631145,-10.273310958348551
334.0,5.55,1.0816664680884862,0.2208340283569646,1.013193703085905,7.091204205282443,-10.112115833753844,-10.289797727626363
335.0,5.56667,1.077384328210016,0.2358215179316102,0.9972070475396159,7.1066886517449905,-10.128285316383348,-10.306256911744892
336.0,5.58333,1.0757186544342505,0.24000000000000002,0.9474422435362784,7.122158523671364,-10.14435313465699,-10.32261257201963
337.0,5.6,1.075064438619484,0.24000000000000002,0.8846196830692222,7.137598960270407,-10.160290094182333,-10.338838763983958
338.0,5.61667,1.0787323761865042,0.23640533778148468,0.8355467055879914,7.153010135201868,-10.176108107511002,-10.354955164815857
339.0,5.63333,1.0840850510345923,0.23140950792326948,0.7918331943286078,7.168407079700506,-10.191856007941912,-10.371000135796887
340.0,5.65,1.0792764804003336,0.23358632193494572,0.7468644703919942,7.183797284995367,-10.20759696606698,-10.387038024113867
341.0,5.66667,1.070474303983478,0.23858215179316092,0.7014024186822354,7.1991697113380555,-10.223283170351902,-10.403020127824469
342.0,5.68333,1.0710004368719965,0.24000000000000002,0.7016490825688066,7.214524462395931,-10.238823185019426,-10.418853308256955
343.0,5.7,1.0752231025854881,0.24000000000000002,0.720008757297748,7.229861640932278,-10.254247136268885,-10.434560797383988
344.0,5.71667,1.0740063147861314,0.24000000000000002,0.685626980817348,7.245170365998341,-10.269625026509361,-10.45022137843714
345.0,5.73333,1.0706162873823422,0.24000000000000002,0.6301732693911597,7.260458102782512,-10.285000782539093,-10.465883502415736
346.0,5.75,1.0659543667341826,0.24000000000000002,0.5359013761467892,7.275735891771603,-10.300385300340718,-10.481554551351088
347.0,5.76667,1.0607801143810314,0.24000000000000002,0.42599311926605526,7.291000160757196,-10.315771294621381,-10.497227104264372
348.0,5.78333,1.05598653639938,0.24355296080066724,0.3753304837364468,7.306243749257247,-10.331133507194158,-10.512875432543977
349.0,5.8,1.0513475515310375,0.2485487906588824,0.3487276897414511,7.321466775445958,-10.346421718787415,-10.528459372962455
350.0,5.81667,1.0508017594026768,0.2535446205170976,0.32115012510425345,7.336669356487498,-10.361625591408098,-10.543964679007923
351.0,5.83333,1.0519317685372727,0.2585404503753128,0.2931734778982488,7.351848020410767,-10.376752756977492,-10.559395440436326
352.0,5.85,1.0566822550538149,0.25646371976647203,0.294017514595496,7.367013636639555,-10.391842878626031,-10.574788406093951
353.0,5.86667,1.062927042376584,0.25146788990825686,0.30675688073394486,7.38217341461914,-10.40689260948553,-10.590129299964227
354.0,5.88333,1.0594279955518486,0.24647206005004166,0.27848394495412737,7.397309598168952,-10.421841892754896,-10.60536784483225
355.0,5.9,1.051874776599547,0.24147623019182646,0.23314678899082467,7.412425867662532,-10.43674433540826,-10.620547840142315
356.0,5.91667,1.0492657571786013,0.24000000000000002,0.20514366138448636,7.427540024076659,-10.451624883763513,-10.635712717276359
357.0,5.93333,1.0487304896937923,0.24000000000000002,0.18441096747289337,7.442645023215584,-10.466487176557463,-10.650851814950265
358.0,5.95,1.0392916716311213,0.24702251876563822,0.11926084236863872,7.457744434267799,-10.481264689574962,-10.66590098191785
359.0,5.96667,1.0260884070058378,0.2570141784820686,0.03533090075062404,7.472824254676901,-10.495954396928177,-10.680860717794152
360.0,5.98333,1.0243947337066608,0.2564970809007505,-0.002272935779816976,7.487895089023627,-10.510636990673643,-10.695809665293584
361.0,6.0,1.027606338615513,0.25150125104253535,-0.020133027522936688,7.502953497937826,-10.525333375513908,-10.710772680367143
362.0,6.01667,1.0244944199531352,0.25,-0.041312969140951596,7.517985632258015,-10.539967179757065,-10.725668436242668
363.0,6.03333,1.0186659517852181,0.25,-0.06391909924937522,7.532988166503607,-10.554486870363611,-10.740444459398796
364.0,6.05,1.015867190913063,0.2534862385321103,-0.06334174311926617,7.547961262866791,-10.5689586033104,-10.755171670307746
365.0,6.06667,1.0143803367885937,0.25848206839032545,-0.05272560467055812,7.56291198398147,-10.583441113191423,-10.769916904505724
366.0,6.08333,1.0105748838317645,0.2565221017514594,-0.07271497080900816,7.5778438932662215,-10.59791719033423,-10.784655605251345
367.0,6.1,1.005757476468486,0.2515262718932442,-0.10606213511259527,7.592760525090014,-10.61233555668933,-10.79933553935604
368.0,6.11667,0.9992052901227211,0.25,-0.13186301084236973,7.607651693768726,-10.626689701858954,-10.813946599928851
369.0,6.13333,0.9918899678303348,0.25,-0.15434424520433654,7.6225141233622695,-10.641000387241558,-10.828509953724264
370.0,6.15,0.9904669565908102,0.25,-0.16081734778982482,7.637368395064433,-10.655264453916379,-10.843029314324237
371.0,6.16667,0.9916564398903849,0.25,-0.1601928690575484,7.65220436705646,-10.669461848018797,-10.85747734136209
372.0,6.18333,0.988899777592438,0.25345287739783146,-0.2233603002502072,7.6670289097074145,-10.683619927132067,-10.871881920279968
373.0,6.2,0.9843797410540527,0.25844870725604663,-0.31503377814845596,7.681838707066927,-10.697775927355032,-10.886284427549777
374.0,6.21667,0.9817459986496682,0.26,-0.34522226855713073,7.696640573905191,-10.711906360697046,-10.900664357014612
375.0,6.23333,0.9799617737003057,0.26,-0.34772018348623845,7.711407679552187,-10.725951097659705,-10.91496385129324
376.0,6.25,0.9794456690098892,0.26,-0.34119808173477895,7.7261402084174176,-10.739920610471852,-10.929183337097525
377.0,6.26667,0.979505143174868,0.26,-0.3305819432860716,7.740848367447789,-10.753851931194948,-10.943363946493964
378.0,6.28333,0.979115731363438,0.26,-0.3437894078398664,7.755538950278955,-10.76772533188471,-10.957485583969927
379.0,6.3,0.9785209897136502,0.26,-0.3678942869057551,7.770195430678779,-10.781521240343837,-10.971528312661615
380.0,6.31667,0.9786590015489103,0.25658048373644704,-0.37601292743953324,7.784821302686594,-10.79523675921088,-10.98549591247169
381.0,6.33333,0.9791347948687397,0.25158465387823187,-0.37676230191826576,7.799420032901631,-10.808882195859406,-10.999388776745082
382.0,6.35,0.9796918066642837,0.25,-0.384675145954963,7.813991763056491,-10.822461203144792,-11.013210643853647
383.0,6.36667,0.9802865483140715,0.25,-0.39591576313594673,7.828543212027119,-10.83599707537161,-11.026988598685719
384.0,6.38333,0.985661463918345,0.2465971643035863,-0.412856130108424,7.843077765752451,-10.849499846066227,-11.040736192217821
385.0,6.4,0.9932741570356252,0.2416013344453711,-0.4324647623019189,7.85759878385583,-10.862950118669058,-11.054423682984782
386.0,6.41667,0.9912691131498468,0.2467889908256882,-0.44545412844036747,7.872096545404133,-10.876312382392715,-11.068024873577707
387.0,6.43333,0.9847269550021838,0.25678065054211857,-0.4553208924103423,7.88657117027651,-10.889593579959104,-11.081540208842855
388.0,6.45,0.9876176575717859,0.2566138448707255,-0.45071184320266866,7.901039011670787,-10.902820017706789,-11.094999798391475
389.0,6.46667,0.994992454029151,0.25161801501251035,-0.4392214345287734,7.91550010437403,-10.916008115931973,-11.108423656181353
390.0,6.48333,0.9903438381190672,0.2533778148457049,-0.4483356964136782,7.9299447921842505,-10.929212804622214,-11.121867718259985
391.0,6.5,0.9799358592477854,0.25837364470392005,-0.467319849874896,7.944373158799882,-10.942440421985273,-11.135335152782432
392.0,6.51667,0.9836876960959531,0.2566305254378648,-0.46431818181818163,7.958785287280439,-10.95561076996297,-11.148744267945247
393.0,6.53333,0.9942740974621713,0.25163469557964957,-0.45070454545454486,7.973190876987927,-10.968650651392561,-11.16201724859741
394.0,6.55,0.9983783112911551,0.25,-0.459610508757298,7.987586763500642,-10.981611719438037,-11.175209972713137
395.0,6.56667,0.9993298979308154,0.25,-0.47946893244370375,8.00197937473431,-10.99459927874507,-11.188429706074569
396.0,6.58333,0.9996029429286304,0.253352793994996,-0.49647748123436203,8.016368727189079,-11.007600511935152,-11.201660162421524
397.0,6.6,0.9995434687636524,0.25834862385321117,-0.5120894495412849,8.030754837240721,-11.020548927021967,-11.214840071332645
398.0,6.61667,0.9991256602724494,0.2566555462885737,-0.5117316513761466,8.045121893771958,-11.033403772644537,-11.227931120002705
399.0,6.63333,0.9985309186226616,0.25165971643035845,-0.5034885321100916,8.059466834490088,-11.046196988629468,-11.240956193426449
400.0,6.65,0.9936468882799161,0.2533361134278567,-0.5170135529608019,8.073802368442767,-11.05894143975475,-11.253931609751593
401.0,6.66667,0.9866289368124228,0.2583319432860719,-0.5413682235196007,8.088131684280865,-11.071646763252346,-11.266867185620546
402.0,6.68333,0.97858096032408,0.25667222685571317,-0.5445083402835692,8.102451678808626,-11.084331895922073,-11.279779028496515
403.0,6.7,0.9700166805671395,0.251676396997498,-0.5370145954962467,8.116753019279164,-11.096990705643378,-11.292664081796909
404.0,6.71667,0.9727147623019179,0.25,-0.5437944120100078,8.13103891638936,-11.109570480564217,-11.30546548557822
405.0,6.73333,0.9811006195639222,0.25,-0.5577827356130108,8.145312557111726,-11.122065408643362,-11.318180493470233
406.0,6.75,0.9818000119146908,0.24337781484570487,-0.550166180150125,8.15956469191411,-11.134509930580027,-11.330841036788033
407.0,6.76667,0.9785884070058384,0.23338615512927446,-0.5315567139282734,8.173807808807103,-11.146928977368582,-11.343475669103446
408.0,6.78333,0.9816677588466582,0.2366055045871559,-0.5390389908256878,8.188041951888065,-11.159298050028289,-11.356059434962186
409.0,6.8,0.987972020334406,0.2465971643035863,-0.5598965804837363,8.20227024547832,-11.171614321898376,-11.368589454870508
410.0,6.81667,0.9916093768616707,0.24670558798999168,-0.5590934111759801,8.216483498888385,-11.183920931446174,-11.381112790561218
411.0,6.83333,0.9938693951308635,0.2417097581317765,-0.5471034195162637,8.230700178683975,-11.196242369832149,-11.393645036682912
412.0,6.85,0.9942907780293104,0.24000000000000002,-0.5571301084236865,8.24490803559331,-11.208502361905792,-11.406111632389777
413.0,6.86667,0.9937555105445015,0.24000000000000002,-0.578612176814012,8.259101010673229,-11.220667756028813,-11.418481920791448
414.0,6.88333,0.9879134397712377,0.24000000000000002,-0.5696113427856545,8.273279175643392,-11.232802710414552,-11.430818164831399
415.0,6.9,0.979289685849319,0.24000000000000002,-0.5446321934945786,8.287448673937599,-11.244934606774779,-11.443145188287392
416.0,6.91667,0.979773521585448,0.24000000000000002,-0.5263552960800667,8.301609547122638,-11.257030251932212,-11.45543228417535
417.0,6.93333,0.9850667222685572,0.24000000000000002,-0.5116175979983318,8.315761836466976,-11.26908379599224,-11.467676575772273
418.0,6.95,0.9870212280074668,0.24000000000000002,-0.5089457881567974,8.3299055829436,-11.281119475794048,-11.479899690491154
419.0,6.96667,0.987199650502403,0.24000000000000002,-0.5126926605504586,8.344043834433116,-11.293113397754523,-11.492077303929477
420.0,6.98333,0.9904371698637757,0.24000000000000002,-0.5041605504587153,8.358164616810804,-11.305032867918257,-11.504179173210977
421.0,7.0,0.9953140513920331,0.24000000000000002,-0.4890481651376142,8.372276991713123,-11.316902104145385,-11.51622692811228
422.0,7.01667,1.0001136860081814,0.24000000000000002,-0.48156005004170127,8.386372041273853,-11.328795745791444,-11.528296612043825
423.0,7.03333,1.0048716192064817,0.24000000000000002,-0.4781878648874063,8.400434953063916,-11.340681018135058,-11.540354853691944
424.0,7.05,1.0053148457047538,0.24323603002502098,-0.491966638865722,8.414474793784278,-11.35248094677634,-11.552326275999812
425.0,7.06667,1.0034116724254338,0.24823185988323615,-0.5150723519599673,8.428494636595175,-11.364178201697452,-11.564196235803047
426.0,7.08333,1.0069264069264068,0.24677231025854868,-0.5205064637197666,8.442494575163632,-11.375808642143047,-11.57599523937433
427.0,7.1,1.013409090909091,0.24177648040033348,-0.5162600083402836,8.456468800518248,-11.387404934701609,-11.587759571331981
428.0,7.11667,1.014717820405894,0.24000000000000002,-0.501309216013344,8.470423320758492,-11.398996583073766,-11.5995192843491
429.0,7.13333,1.0131714921164465,0.24000000000000002,-0.48045162635529554,8.484369976597646,-11.41058068123438,-11.611274399909133
430.0,7.15,1.011281127129751,0.24000000000000002,-0.475247706422018,8.498311734979845,-11.422107610052148,-11.622968409922153
431.0,7.16667,1.0091995313554947,0.24000000000000002,-0.47874478732276915,8.512245694911558,-11.433554321622703,-11.634592692247088
432.0,7.18333,1.0084142539417764,0.24000000000000002,-0.4803202668890741,8.52617189241334,-11.444921186464509,-11.646138684480572
433.0,7.2,1.0083547797767984,0.24000000000000002,-0.4808198498748958,8.540087453062933,-11.456243380253893,-11.657642203406802
434.0,7.21667,1.0096643035863218,0.24319432860717258,-0.477805671392828,8.553995329269128,-11.467570305952126,-11.669150610295363
435.0,7.23333,1.0117458993605788,0.24819015846538778,-0.4728098415346125,8.567878175215778,-11.478890392502908,-11.680649177158397
436.0,7.25,1.0136757814051394,0.24681401167639708,-0.4738673894912424,8.581730325027076,-11.49011148783469,-11.692049917541961
437.0,7.26667,1.0155194805194807,0.24181818181818188,-0.47836363636363616,8.595563453334897,-11.501234043962173,-11.703356205825735
438.0,7.28333,1.017514496207157,0.24317764804003333,-0.46474728940783977,8.609386277941908,-11.512335935181637,-11.714641497676842
439.0,7.3,1.0195960919814127,0.2481734778982485,-0.4407673060884072,8.6232074572112,-11.5234573106712,-11.725946689794954
440.0,7.31667,1.0183197307279874,0.25,-0.4302568807339448,8.637015542603534,-11.53456382685096,-11.737236798722435
441.0,7.33333,1.015108125819135,0.25,-0.4275091743119269,8.650816308408492,-11.545632765814117,-11.748488683200387
442.0,7.35,1.0114073235632868,0.25,-0.42041513761467897,8.664606936601366,-11.556658613782076,-11.759696726520456
443.0,7.36667,1.0074225545097104,0.25,-0.4107981651376143,8.678381783549234,-11.567650070798798,-11.770869790525806
444.0,7.38333,1.0037755669407047,0.25,-0.3988955379482903,8.692132405409678,-11.578587488836591,-11.781987861016862
445.0,7.4,1.0003260653719372,0.25,-0.38565658882401976,8.705858910815378,-11.589493691015095,-11.793079936290761
446.0,7.41667,1.0001331466698444,0.25,-0.36196288573811447,8.719569884341894,-11.60040542870134,-11.80418055749894
447.0,7.43333,1.0018578974542274,0.25,-0.3321128023352792,8.733259756827428,-11.611291767203353,-11.815255338489331
448.0,7.45,1.0028359942809486,0.2531359466221852,-0.33111342785654757,8.746931435234572,-11.622110763560668,-11.826264410944688
449.0,7.46667,1.0033712617657575,0.2581317764804004,-0.3472249791492914,8.760596227306971,-11.632896287183009,-11.837239412633666
450.0,7.48333,1.0021937924460862,0.2568723936613844,-0.339644912427022,8.774248562588815,-11.64367919087845,-11.848206084287323
451.0,7.5,0.9999932483418723,0.25187656380316925,-0.3179130525437856,8.787888496198644,-11.654451130846793,-11.85915878875823
452.0,7.51667,0.9989067278287462,0.253119266055046,-0.3092041284403664,8.801518871022694,-11.665206597527538,-11.870097587711651
453.0,7.53333,0.9984904086738955,0.25811509591326115,-0.3083298582151791,8.81514807514451,-11.675931799182104,-11.881005595374287
454.0,7.55,0.9975185670598516,0.26,-0.3058223519599665,8.828778889587221,-11.686629635610995,-11.891882947092467
455.0,7.56667,0.9962101354303186,0.26,-0.3023252710592161,8.842394688549598,-11.697272619837673,-11.902704468269155
456.0,7.58333,0.9969331585845349,0.26,-0.278506255212676,8.85600382893169,-11.7078554825975,-11.913464791312208
457.0,7.6,0.9988958060288331,0.26,-0.24228648874061565,8.86959530903192,-11.718381235074112,-11.924161383625385
